==========================================
SLURM_JOB_ID = 5860915
SLURM_JOB_NODELIST = d14-07
TMPDIR = /tmp/SLURM_5860915
==========================================
/home1/zliu9986/communication-translation
09-12-21 22:35:34 - Dataset Loaded
09-12-21 22:35:34 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec_en+zh.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=9e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart_bt_en+zh_lr25e-6', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_BTen+zh_lr9.0e-6_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-12-21 22:45:23 - epoch 0 | global step 0 | mode validation | loss 2.5007 | accuracy 12.38 | mean_length 53.3506
09-13-21 00:43:35 - epoch 0 | global step 610 | mode train | loss 2.0885 | accuracy 10.625 | mean_length 64
09-13-21 00:45:22 - epoch 0 | global step 620 | mode train | loss 2.0804 | accuracy 14.0625 | mean_length 64
09-13-21 00:47:09 - epoch 0 | global step 630 | mode train | loss 2.0766 | accuracy 9.375 | mean_length 64
09-13-21 00:48:55 - epoch 0 | global step 640 | mode train | loss 2.0788 | accuracy 10.9375 | mean_length 64
09-13-21 00:50:42 - epoch 0 | global step 650 | mode train | loss 2.0781 | accuracy 11.5625 | mean_length 64
09-13-21 00:52:29 - epoch 0 | global step 660 | mode train | loss 2.0853 | accuracy 9.375 | mean_length 64
09-13-21 00:54:16 - epoch 0 | global step 670 | mode train | loss 2.0772 | accuracy 13.4375 | mean_length 64
09-13-21 00:56:02 - epoch 0 | global step 680 | mode train | loss 2.0746 | accuracy 10.3125 | mean_length 64
09-13-21 00:57:49 - epoch 0 | global step 690 | mode train | loss 2.0795 | accuracy 12.5 | mean_length 64
09-13-21 00:59:36 - epoch 0 | global step 700 | mode train | loss 2.0815 | accuracy 10.9375 | mean_length 64
09-13-21 01:01:23 - epoch 0 | global step 710 | mode train | loss 2.0835 | accuracy 12.8125 | mean_length 64
09-13-21 01:03:10 - epoch 0 | global step 720 | mode train | loss 2.0757 | accuracy 16.5625 | mean_length 64
09-13-21 01:04:56 - epoch 0 | global step 730 | mode train | loss 2.0816 | accuracy 14.0625 | mean_length 64
09-13-21 01:06:44 - epoch 0 | global step 740 | mode train | loss 2.077 | accuracy 13.75 | mean_length 64
09-13-21 01:08:30 - epoch 0 | global step 750 | mode train | loss 2.0806 | accuracy 10.9375 | mean_length 64
09-13-21 01:10:17 - epoch 0 | global step 760 | mode train | loss 2.0814 | accuracy 11.875 | mean_length 64
09-13-21 01:12:04 - epoch 0 | global step 770 | mode train | loss 2.0828 | accuracy 11.5625 | mean_length 64
09-13-21 01:13:51 - epoch 0 | global step 780 | mode train | loss 2.0829 | accuracy 13.125 | mean_length 64
09-13-21 01:15:38 - epoch 0 | global step 790 | mode train | loss 2.0813 | accuracy 11.5625 | mean_length 64
09-13-21 01:17:24 - epoch 0 | global step 800 | mode train | loss 2.0818 | accuracy 11.875 | mean_length 64
09-13-21 01:19:11 - epoch 0 | global step 810 | mode train | loss 2.0798 | accuracy 13.125 | mean_length 64
09-13-21 01:20:58 - epoch 0 | global step 820 | mode train | loss 2.0816 | accuracy 15.3125 | mean_length 64
09-13-21 01:22:44 - epoch 0 | global step 830 | mode train | loss 2.0786 | accuracy 12.8125 | mean_length 64
09-13-21 01:24:31 - epoch 0 | global step 840 | mode train | loss 2.0763 | accuracy 12.5 | mean_length 64
09-13-21 01:26:18 - epoch 0 | global step 850 | mode train | loss 2.0738 | accuracy 15.3125 | mean_length 64
09-13-21 01:28:05 - epoch 0 | global step 860 | mode train | loss 2.0888 | accuracy 9.375 | mean_length 64
09-13-21 01:29:52 - epoch 0 | global step 870 | mode train | loss 2.0788 | accuracy 13.4375 | mean_length 64
09-13-21 01:31:39 - epoch 0 | global step 880 | mode train | loss 2.079 | accuracy 14.0625 | mean_length 64
09-13-21 01:33:26 - epoch 0 | global step 890 | mode train | loss 2.0834 | accuracy 10.3125 | mean_length 64
09-13-21 01:35:12 - epoch 0 | global step 900 | mode train | loss 2.0745 | accuracy 14.6875 | mean_length 64
09-13-21 01:36:59 - epoch 0 | global step 910 | mode train | loss 2.0718 | accuracy 17.8125 | mean_length 64
09-13-21 01:38:46 - epoch 0 | global step 920 | mode train | loss 2.0416 | accuracy 14.0625 | mean_length 64
09-13-21 01:40:33 - epoch 0 | global step 930 | mode train | loss 2.0704 | accuracy 12.8125 | mean_length 64
09-13-21 01:42:19 - epoch 0 | global step 940 | mode train | loss 2.0757 | accuracy 14.6875 | mean_length 64
09-13-21 01:44:06 - epoch 0 | global step 950 | mode train | loss 2.0769 | accuracy 11.25 | mean_length 64
09-13-21 01:45:53 - epoch 0 | global step 960 | mode train | loss 2.0774 | accuracy 12.5 | mean_length 64
09-13-21 01:47:40 - epoch 0 | global step 970 | mode train | loss 2.0876 | accuracy 11.875 | mean_length 64
09-13-21 01:49:26 - epoch 0 | global step 980 | mode train | loss 2.082 | accuracy 12.1875 | mean_length 64
09-13-21 01:51:13 - epoch 0 | global step 990 | mode train | loss 2.073 | accuracy 14.6875 | mean_length 64
09-13-21 01:53:00 - epoch 0 | global step 1000 | mode train | loss 2.0835 | accuracy 14.0625 | mean_length 64
09-13-21 01:54:47 - epoch 0 | global step 1010 | mode train | loss 2.0736 | accuracy 14.375 | mean_length 64
09-13-21 01:56:33 - epoch 0 | global step 1020 | mode train | loss 2.0429 | accuracy 14.6875 | mean_length 64
09-13-21 02:06:47 - epoch 0 | global step 1024 | mode validation | loss 2.0191 | accuracy 13.44 | mean_length 64
09-13-21 02:06:47 - Saving model to Output/accGrad4_mbart_BTen+zh_lr9.0e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 13.44, Saved to Path: Output/accGrad4_mbart_BTen+zh_lr9.0e-6_7distractors_maxstep8192_seed43
09-13-21 02:08:02 - epoch 0 | global step 1030 | mode train | loss 2.0639 | accuracy 11.5625 | mean_length 64
09-13-21 02:09:49 - epoch 0 | global step 1040 | mode train | loss 2.052 | accuracy 12.5 | mean_length 64
09-13-21 02:11:35 - epoch 0 | global step 1050 | mode train | loss 2.0567 | accuracy 14.6875 | mean_length 64
09-13-21 02:13:22 - epoch 0 | global step 1060 | mode train | loss 2.0261 | accuracy 12.1875 | mean_length 64
09-13-21 02:15:09 - epoch 0 | global step 1070 | mode train | loss 1.9782 | accuracy 17.5 | mean_length 64
09-13-21 02:16:56 - epoch 0 | global step 1080 | mode train | loss 2.0099 | accuracy 13.125 | mean_length 64
09-13-21 02:18:43 - epoch 0 | global step 1090 | mode train | loss 1.9451 | accuracy 15.625 | mean_length 64
09-13-21 02:20:30 - epoch 0 | global step 1100 | mode train | loss 2.0298 | accuracy 11.5625 | mean_length 64
09-13-21 02:22:16 - epoch 0 | global step 1110 | mode train | loss 2.0008 | accuracy 14.375 | mean_length 64
09-13-21 02:24:03 - epoch 0 | global step 1120 | mode train | loss 2.0056 | accuracy 12.8125 | mean_length 64
09-13-21 02:25:50 - epoch 0 | global step 1130 | mode train | loss 1.9639 | accuracy 14.0625 | mean_length 64
09-13-21 02:27:37 - epoch 0 | global step 1140 | mode train | loss 2.0446 | accuracy 15.625 | mean_length 64
09-13-21 02:29:24 - epoch 0 | global step 1150 | mode train | loss 1.996 | accuracy 16.875 | mean_length 64
09-13-21 02:31:10 - epoch 0 | global step 1160 | mode train | loss 1.9546 | accuracy 15.9375 | mean_length 64
09-13-21 02:32:57 - epoch 0 | global step 1170 | mode train | loss 1.9497 | accuracy 16.875 | mean_length 64
09-13-21 02:34:44 - epoch 0 | global step 1180 | mode train | loss 1.9438 | accuracy 17.1875 | mean_length 64
09-13-21 02:36:31 - epoch 0 | global step 1190 | mode train | loss 1.9552 | accuracy 16.25 | mean_length 64
09-13-21 02:38:18 - epoch 0 | global step 1200 | mode train | loss 1.9073 | accuracy 19.375 | mean_length 64
09-13-21 02:40:05 - epoch 0 | global step 1210 | mode train | loss 1.9561 | accuracy 18.75 | mean_length 64
09-13-21 02:41:51 - epoch 0 | global step 1220 | mode train | loss 1.9752 | accuracy 16.875 | mean_length 64
09-13-21 02:43:38 - epoch 0 | global step 1230 | mode train | loss 1.929 | accuracy 19.0625 | mean_length 64
09-13-21 02:45:25 - epoch 0 | global step 1240 | mode train | loss 1.9064 | accuracy 17.1875 | mean_length 64
09-13-21 02:47:12 - epoch 0 | global step 1250 | mode train | loss 1.9022 | accuracy 22.1875 | mean_length 64
09-13-21 02:48:58 - epoch 0 | global step 1260 | mode train | loss 1.9199 | accuracy 20.625 | mean_length 64
09-13-21 02:50:45 - epoch 0 | global step 1270 | mode train | loss 1.9001 | accuracy 21.875 | mean_length 64
09-13-21 02:52:32 - epoch 0 | global step 1280 | mode train | loss 1.9492 | accuracy 20.0 | mean_length 64
09-13-21 02:54:19 - epoch 0 | global step 1290 | mode train | loss 2.0983 | accuracy 21.5625 | mean_length 64
09-13-21 02:56:06 - epoch 0 | global step 1300 | mode train | loss 1.8805 | accuracy 26.5625 | mean_length 64
09-13-21 02:57:53 - epoch 0 | global step 1310 | mode train | loss 1.9232 | accuracy 24.6875 | mean_length 64
09-13-21 02:59:39 - epoch 0 | global step 1320 | mode train | loss 1.9278 | accuracy 21.25 | mean_length 64
09-13-21 03:01:26 - epoch 0 | global step 1330 | mode train | loss 1.9309 | accuracy 21.25 | mean_length 64
09-13-21 03:03:13 - epoch 0 | global step 1340 | mode train | loss 1.9242 | accuracy 21.875 | mean_length 64
09-13-21 03:05:00 - epoch 0 | global step 1350 | mode train | loss 1.9301 | accuracy 25.3125 | mean_length 64
09-13-21 03:06:47 - epoch 0 | global step 1360 | mode train | loss 1.9679 | accuracy 18.4375 | mean_length 64
09-13-21 03:08:34 - epoch 0 | global step 1370 | mode train | loss 1.9162 | accuracy 22.8125 | mean_length 64
09-13-21 03:10:21 - epoch 0 | global step 1380 | mode train | loss 1.8595 | accuracy 26.25 | mean_length 64
09-13-21 03:12:08 - epoch 0 | global step 1390 | mode train | loss 1.7708 | accuracy 28.125 | mean_length 64
09-13-21 03:13:55 - epoch 0 | global step 1400 | mode train | loss 1.8026 | accuracy 26.875 | mean_length 64
09-13-21 03:15:42 - epoch 0 | global step 1410 | mode train | loss 1.8505 | accuracy 25.0 | mean_length 64
09-13-21 03:17:29 - epoch 0 | global step 1420 | mode train | loss 1.7882 | accuracy 24.0625 | mean_length 64
09-13-21 03:19:16 - epoch 0 | global step 1430 | mode train | loss 1.7981 | accuracy 27.8125 | mean_length 64
09-13-21 03:21:02 - epoch 0 | global step 1440 | mode train | loss 1.7948 | accuracy 25.625 | mean_length 64
09-13-21 03:22:49 - epoch 0 | global step 1450 | mode train | loss 1.7852 | accuracy 25.9375 | mean_length 64
09-13-21 03:24:36 - epoch 0 | global step 1460 | mode train | loss 1.9048 | accuracy 19.375 | mean_length 64
09-13-21 03:26:23 - epoch 0 | global step 1470 | mode train | loss 1.7471 | accuracy 27.8125 | mean_length 64
09-13-21 03:28:09 - epoch 0 | global step 1480 | mode train | loss 1.8197 | accuracy 23.75 | mean_length 64
09-13-21 03:29:56 - epoch 0 | global step 1490 | mode train | loss 1.7768 | accuracy 26.875 | mean_length 64
09-13-21 03:31:43 - epoch 0 | global step 1500 | mode train | loss 1.7176 | accuracy 30.625 | mean_length 64
09-13-21 03:33:30 - epoch 0 | global step 1510 | mode train | loss 1.7595 | accuracy 29.375 | mean_length 64
09-13-21 03:35:17 - epoch 0 | global step 1520 | mode train | loss 1.8077 | accuracy 26.875 | mean_length 64
09-13-21 03:37:03 - epoch 0 | global step 1530 | mode train | loss 1.7136 | accuracy 31.25 | mean_length 64
09-13-21 03:47:38 - epoch 0 | global step 1536 | mode validation | loss 1.7335 | accuracy 29.14 | mean_length 64
09-13-21 03:47:38 - Saving model to Output/accGrad4_mbart_BTen+zh_lr9.0e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 29.14, Saved to Path: Output/accGrad4_mbart_BTen+zh_lr9.0e-6_7distractors_maxstep8192_seed43
09-13-21 03:48:31 - epoch 0 | global step 1540 | mode train | loss 1.7437 | accuracy 28.125 | mean_length 64
09-13-21 03:50:18 - epoch 0 | global step 1550 | mode train | loss 1.8302 | accuracy 28.125 | mean_length 64
09-13-21 03:52:05 - epoch 0 | global step 1560 | mode train | loss 1.8541 | accuracy 22.5 | mean_length 64
09-13-21 03:53:51 - epoch 0 | global step 1570 | mode train | loss 1.7866 | accuracy 31.5625 | mean_length 64
09-13-21 03:55:38 - epoch 0 | global step 1580 | mode train | loss 1.7268 | accuracy 29.0625 | mean_length 64
09-13-21 03:57:25 - epoch 0 | global step 1590 | mode train | loss 1.7332 | accuracy 29.6875 | mean_length 64
09-13-21 03:59:12 - epoch 0 | global step 1600 | mode train | loss 1.6994 | accuracy 30.3125 | mean_length 64
09-13-21 04:00:59 - epoch 0 | global step 1610 | mode train | loss 1.696 | accuracy 33.75 | mean_length 64
09-13-21 04:02:45 - epoch 0 | global step 1620 | mode train | loss 1.6419 | accuracy 38.75 | mean_length 64
09-13-21 04:04:32 - epoch 0 | global step 1630 | mode train | loss 1.7192 | accuracy 27.8125 | mean_length 64
09-13-21 04:06:19 - epoch 0 | global step 1640 | mode train | loss 1.6802 | accuracy 31.875 | mean_length 64
09-13-21 04:08:06 - epoch 0 | global step 1650 | mode train | loss 1.7384 | accuracy 30.625 | mean_length 64
09-13-21 04:09:53 - epoch 0 | global step 1660 | mode train | loss 1.6943 | accuracy 32.1875 | mean_length 64
09-13-21 04:11:40 - epoch 0 | global step 1670 | mode train | loss 1.6831 | accuracy 32.8125 | mean_length 64
09-13-21 04:13:27 - epoch 0 | global step 1680 | mode train | loss 1.6477 | accuracy 35.0 | mean_length 64
09-13-21 04:15:13 - epoch 0 | global step 1690 | mode train | loss 1.6578 | accuracy 30.9375 | mean_length 64
09-13-21 04:17:00 - epoch 0 | global step 1700 | mode train | loss 1.5901 | accuracy 35.9375 | mean_length 64
09-13-21 04:18:47 - epoch 0 | global step 1710 | mode train | loss 1.6072 | accuracy 34.0625 | mean_length 64
09-13-21 04:20:34 - epoch 0 | global step 1720 | mode train | loss 1.6065 | accuracy 38.75 | mean_length 64
09-13-21 04:22:21 - epoch 0 | global step 1730 | mode train | loss 1.5904 | accuracy 39.6875 | mean_length 64
09-13-21 04:24:07 - epoch 0 | global step 1740 | mode train | loss 1.5838 | accuracy 39.6875 | mean_length 64
09-13-21 04:25:54 - epoch 0 | global step 1750 | mode train | loss 1.6007 | accuracy 38.4375 | mean_length 64
09-13-21 04:27:41 - epoch 0 | global step 1760 | mode train | loss 1.6353 | accuracy 30.3125 | mean_length 64
09-13-21 04:29:28 - epoch 0 | global step 1770 | mode train | loss 1.6038 | accuracy 36.5625 | mean_length 64
09-13-21 04:31:15 - epoch 0 | global step 1780 | mode train | loss 1.6774 | accuracy 30.625 | mean_length 64
09-13-21 04:33:01 - epoch 0 | global step 1790 | mode train | loss 1.608 | accuracy 37.1875 | mean_length 64
09-13-21 04:34:48 - epoch 0 | global step 1800 | mode train | loss 1.6228 | accuracy 33.125 | mean_length 64
09-13-21 04:36:35 - epoch 0 | global step 1810 | mode train | loss 1.568 | accuracy 43.75 | mean_length 64
09-13-21 04:38:22 - epoch 0 | global step 1820 | mode train | loss 1.5328 | accuracy 42.1875 | mean_length 64
09-13-21 04:40:08 - epoch 0 | global step 1830 | mode train | loss 1.4905 | accuracy 38.4375 | mean_length 64
09-13-21 04:41:55 - epoch 0 | global step 1840 | mode train | loss 1.4909 | accuracy 43.4375 | mean_length 64
09-13-21 04:43:42 - epoch 0 | global step 1850 | mode train | loss 1.527 | accuracy 39.375 | mean_length 64
09-13-21 04:45:29 - epoch 0 | global step 1860 | mode train | loss 1.4947 | accuracy 42.8125 | mean_length 64
09-13-21 04:47:16 - epoch 0 | global step 1870 | mode train | loss 1.5023 | accuracy 39.6875 | mean_length 64
09-13-21 04:49:02 - epoch 0 | global step 1880 | mode train | loss 1.5227 | accuracy 39.6875 | mean_length 64
09-13-21 04:50:49 - epoch 0 | global step 1890 | mode train | loss 1.4251 | accuracy 44.6875 | mean_length 64
09-13-21 04:52:36 - epoch 0 | global step 1900 | mode train | loss 1.4883 | accuracy 40.625 | mean_length 64
09-13-21 04:54:23 - epoch 0 | global step 1910 | mode train | loss 1.5455 | accuracy 39.6875 | mean_length 64
09-13-21 04:56:10 - epoch 0 | global step 1920 | mode train | loss 1.5932 | accuracy 34.375 | mean_length 64
09-13-21 04:57:56 - epoch 0 | global step 1930 | mode train | loss 1.5679 | accuracy 36.5625 | mean_length 64
09-13-21 04:59:43 - epoch 0 | global step 1940 | mode train | loss 1.5077 | accuracy 40.0 | mean_length 64
09-13-21 05:01:30 - epoch 0 | global step 1950 | mode train | loss 1.4841 | accuracy 41.25 | mean_length 64
09-13-21 05:03:17 - epoch 0 | global step 1960 | mode train | loss 1.509 | accuracy 39.6875 | mean_length 64
09-13-21 05:05:04 - epoch 0 | global step 1970 | mode train | loss 1.4227 | accuracy 43.75 | mean_length 64
09-13-21 05:06:50 - epoch 0 | global step 1980 | mode train | loss 1.4688 | accuracy 40.3125 | mean_length 64
09-13-21 05:08:38 - epoch 0 | global step 1990 | mode train | loss 1.4387 | accuracy 43.4375 | mean_length 64
09-13-21 05:10:25 - epoch 0 | global step 2000 | mode train | loss 1.4371 | accuracy 43.75 | mean_length 64
09-13-21 05:12:11 - epoch 0 | global step 2010 | mode train | loss 1.3865 | accuracy 43.75 | mean_length 64
09-13-21 05:13:58 - epoch 0 | global step 2020 | mode train | loss 1.5219 | accuracy 36.25 | mean_length 64
