==========================================
SLURM_JOB_ID = 5604688
SLURM_JOB_NODELIST = d14-11
TMPDIR = /tmp/SLURM_5604688
==========================================
/home1/zliu9986/communication-translation
08-20-21 21:27:52 - Dataset Loaded
08-20-21 21:27:52 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=2, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=7.5e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart_bt_en+zh_lr25e-6', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/mbart_BTen+zh_lr7.5e-6_7distractors_maxstep8192', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=42, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
08-20-21 21:28:19 - epoch 0 | global step 0 | mode train | loss 2.743 | accuracy 12.5 | mean_length 36.25
08-20-21 21:43:52 - epoch 0 | global step 60 | mode train | loss 2.0962 | accuracy 0.0 | mean_length 64
08-20-21 21:44:45 - epoch 0 | global step 70 | mode train | loss 2.0685 | accuracy 13.1579 | mean_length 63.1184
08-20-21 21:44:48 - epoch 0 | global step 70 | mode train | loss 2.138 | accuracy 12.5 | mean_length 64
08-20-21 21:45:41 - epoch 0 | global step 80 | mode train | loss 2.0766 | accuracy 15.1316 | mean_length 62.2303
08-20-21 21:45:44 - epoch 0 | global step 80 | mode train | loss 2.0577 | accuracy 12.5 | mean_length 64
08-20-21 21:46:37 - epoch 0 | global step 90 | mode train | loss 2.0978 | accuracy 13.1579 | mean_length 63.25
08-20-21 21:46:39 - epoch 0 | global step 90 | mode train | loss 2.0295 | accuracy 37.5 | mean_length 64
08-20-21 21:47:31 - epoch 0 | global step 100 | mode train | loss 2.0541 | accuracy 14.4737 | mean_length 63.9934
08-20-21 21:47:34 - epoch 0 | global step 100 | mode train | loss 2.1714 | accuracy 0.0 | mean_length 64
08-20-21 21:48:26 - epoch 0 | global step 110 | mode train | loss 2.0598 | accuracy 17.7632 | mean_length 63.5987
08-20-21 21:48:29 - epoch 0 | global step 110 | mode train | loss 1.9441 | accuracy 37.5 | mean_length 64
08-20-21 21:49:20 - epoch 0 | global step 120 | mode train | loss 2.0808 | accuracy 13.1579 | mean_length 63.8618
08-20-21 21:49:23 - epoch 0 | global step 120 | mode train | loss 2.0076 | accuracy 25.0 | mean_length 64
08-20-21 21:50:15 - epoch 0 | global step 130 | mode train | loss 2.0445 | accuracy 11.8421 | mean_length 63.2895
08-20-21 21:50:18 - epoch 0 | global step 130 | mode train | loss 2.098 | accuracy 12.5 | mean_length 64
08-20-21 21:51:10 - epoch 0 | global step 140 | mode train | loss 2.0352 | accuracy 13.8158 | mean_length 63.3553
08-20-21 21:51:12 - epoch 0 | global step 140 | mode train | loss 2.0248 | accuracy 12.5 | mean_length 64
08-20-21 21:52:06 - epoch 0 | global step 150 | mode train | loss 2.0272 | accuracy 10.5263 | mean_length 63.2829
08-20-21 21:52:09 - epoch 0 | global step 150 | mode train | loss 2.0703 | accuracy 0.0 | mean_length 64
08-20-21 21:53:02 - epoch 0 | global step 160 | mode train | loss 2.0381 | accuracy 15.1316 | mean_length 63.0461
08-20-21 21:53:05 - epoch 0 | global step 160 | mode train | loss 1.9814 | accuracy 12.5 | mean_length 64
08-20-21 21:53:58 - epoch 0 | global step 170 | mode train | loss 2.0605 | accuracy 13.1579 | mean_length 64
08-20-21 21:54:01 - epoch 0 | global step 170 | mode train | loss 1.7949 | accuracy 37.5 | mean_length 60.625
08-20-21 21:54:54 - epoch 0 | global step 180 | mode train | loss 2.028 | accuracy 13.8158 | mean_length 64
08-20-21 21:54:56 - epoch 0 | global step 180 | mode train | loss 1.8939 | accuracy 12.5 | mean_length 64
08-20-21 21:55:49 - epoch 0 | global step 190 | mode train | loss 2.0293 | accuracy 9.8684 | mean_length 64
08-20-21 21:55:52 - epoch 0 | global step 190 | mode train | loss 1.9952 | accuracy 0.0 | mean_length 64
08-20-21 21:56:44 - epoch 0 | global step 200 | mode train | loss 2.019 | accuracy 10.5263 | mean_length 64
08-20-21 21:56:47 - epoch 0 | global step 200 | mode train | loss 2.1304 | accuracy 0.0 | mean_length 64
08-20-21 21:57:39 - epoch 0 | global step 210 | mode train | loss 1.982 | accuracy 13.1579 | mean_length 63.7368
08-20-21 21:57:42 - epoch 0 | global step 210 | mode train | loss 2.167 | accuracy 0.0 | mean_length 64
08-20-21 21:58:34 - epoch 0 | global step 220 | mode train | loss 2.0286 | accuracy 12.5 | mean_length 64
08-20-21 21:58:37 - epoch 0 | global step 220 | mode train | loss 1.926 | accuracy 25.0 | mean_length 64
08-20-21 21:59:30 - epoch 0 | global step 230 | mode train | loss 1.9978 | accuracy 12.5 | mean_length 64
08-20-21 21:59:33 - epoch 0 | global step 230 | mode train | loss 2.0981 | accuracy 12.5 | mean_length 64
08-20-21 22:00:26 - epoch 0 | global step 240 | mode train | loss 2.016 | accuracy 10.5263 | mean_length 64
08-20-21 22:00:28 - epoch 0 | global step 240 | mode train | loss 2.1728 | accuracy 12.5 | mean_length 64
08-20-21 22:01:21 - epoch 0 | global step 250 | mode train | loss 2.012 | accuracy 8.5526 | mean_length 64
08-20-21 22:01:24 - epoch 0 | global step 250 | mode train | loss 1.6664 | accuracy 37.5 | mean_length 64
08-20-21 22:02:17 - epoch 0 | global step 260 | mode train | loss 1.9926 | accuracy 13.8158 | mean_length 64
08-20-21 22:02:20 - epoch 0 | global step 260 | mode train | loss 2.046 | accuracy 25.0 | mean_length 64
08-20-21 22:03:12 - epoch 0 | global step 270 | mode train | loss 1.9912 | accuracy 12.5 | mean_length 63.9079
08-20-21 22:03:15 - epoch 0 | global step 270 | mode train | loss 2.2215 | accuracy 0.0 | mean_length 61.875
08-20-21 22:04:07 - epoch 0 | global step 280 | mode train | loss 1.9835 | accuracy 15.1316 | mean_length 63.7434
08-20-21 22:04:10 - epoch 0 | global step 280 | mode train | loss 1.9565 | accuracy 12.5 | mean_length 64
08-20-21 22:05:01 - epoch 0 | global step 290 | mode train | loss 2.0521 | accuracy 16.4474 | mean_length 63.7303
08-20-21 22:05:04 - epoch 0 | global step 290 | mode train | loss 1.9285 | accuracy 12.5 | mean_length 64
08-20-21 22:05:56 - epoch 0 | global step 300 | mode train | loss 2.0241 | accuracy 13.1579 | mean_length 64
08-20-21 22:05:59 - epoch 0 | global step 300 | mode train | loss 2.0074 | accuracy 37.5 | mean_length 64
08-20-21 22:06:51 - epoch 0 | global step 310 | mode train | loss 2.0157 | accuracy 17.7632 | mean_length 63.9605
08-20-21 22:06:53 - epoch 0 | global step 310 | mode train | loss 2.1083 | accuracy 0.0 | mean_length 64
08-20-21 22:07:45 - epoch 0 | global step 320 | mode train | loss 2.0324 | accuracy 13.8158 | mean_length 64
08-20-21 22:07:48 - epoch 0 | global step 320 | mode train | loss 1.7659 | accuracy 25.0 | mean_length 64
08-20-21 22:08:40 - epoch 0 | global step 330 | mode train | loss 1.9672 | accuracy 16.4474 | mean_length 63.6053
08-20-21 22:08:42 - epoch 0 | global step 330 | mode train | loss 1.8476 | accuracy 25.0 | mean_length 64
08-20-21 22:09:34 - epoch 0 | global step 340 | mode train | loss 1.9322 | accuracy 15.1316 | mean_length 64
08-20-21 22:09:37 - epoch 0 | global step 340 | mode train | loss 1.8032 | accuracy 25.0 | mean_length 64
08-20-21 22:10:29 - epoch 0 | global step 350 | mode train | loss 1.985 | accuracy 11.8421 | mean_length 63.9539
08-20-21 22:10:32 - epoch 0 | global step 350 | mode train | loss 2.087 | accuracy 0.0 | mean_length 64
08-20-21 22:11:24 - epoch 0 | global step 360 | mode train | loss 1.8924 | accuracy 21.0526 | mean_length 63.5921
08-20-21 22:11:26 - epoch 0 | global step 360 | mode train | loss 2.162 | accuracy 12.5 | mean_length 64
08-20-21 22:12:18 - epoch 0 | global step 370 | mode train | loss 1.9707 | accuracy 11.8421 | mean_length 64
08-20-21 22:12:21 - epoch 0 | global step 370 | mode train | loss 1.9507 | accuracy 37.5 | mean_length 62.625
08-20-21 22:13:14 - epoch 0 | global step 380 | mode train | loss 1.9399 | accuracy 15.1316 | mean_length 64
08-20-21 22:13:17 - epoch 0 | global step 380 | mode train | loss 1.844 | accuracy 12.5 | mean_length 64
08-20-21 22:14:10 - epoch 0 | global step 390 | mode train | loss 1.9033 | accuracy 17.7632 | mean_length 63.8289
08-20-21 22:14:12 - epoch 0 | global step 390 | mode train | loss 1.6388 | accuracy 37.5 | mean_length 64
08-20-21 22:15:05 - epoch 0 | global step 400 | mode train | loss 2.0116 | accuracy 11.1842 | mean_length 63.8289
08-20-21 22:15:08 - epoch 0 | global step 400 | mode train | loss 1.9334 | accuracy 0.0 | mean_length 64
08-20-21 22:16:01 - epoch 0 | global step 410 | mode train | loss 1.9599 | accuracy 13.1579 | mean_length 63.875
08-20-21 22:16:04 - epoch 0 | global step 410 | mode train | loss 2.0407 | accuracy 0.0 | mean_length 64
08-20-21 22:16:57 - epoch 0 | global step 420 | mode train | loss 1.9724 | accuracy 15.1316 | mean_length 64
08-20-21 22:16:59 - epoch 0 | global step 420 | mode train | loss 1.9381 | accuracy 25.0 | mean_length 64
08-20-21 22:17:52 - epoch 0 | global step 430 | mode train | loss 1.9013 | accuracy 18.4211 | mean_length 63.8684
08-20-21 22:17:55 - epoch 0 | global step 430 | mode train | loss 2.03 | accuracy 0.0 | mean_length 64
08-20-21 22:18:47 - epoch 0 | global step 440 | mode train | loss 2.0021 | accuracy 15.1316 | mean_length 63.4079
08-20-21 22:18:50 - epoch 0 | global step 440 | mode train | loss 1.8346 | accuracy 25.0 | mean_length 64
08-20-21 22:19:44 - epoch 0 | global step 450 | mode train | loss 2.014 | accuracy 15.7895 | mean_length 64
08-20-21 22:19:47 - epoch 0 | global step 450 | mode train | loss 2.1034 | accuracy 0.0 | mean_length 64
08-20-21 22:20:39 - epoch 0 | global step 460 | mode train | loss 1.9596 | accuracy 18.4211 | mean_length 63.7895
08-20-21 22:20:42 - epoch 0 | global step 460 | mode train | loss 2.0657 | accuracy 12.5 | mean_length 64
08-20-21 22:21:34 - epoch 0 | global step 470 | mode train | loss 1.9838 | accuracy 10.5263 | mean_length 64
08-20-21 22:21:36 - epoch 0 | global step 470 | mode train | loss 1.8604 | accuracy 12.5 | mean_length 64
08-20-21 22:22:29 - epoch 0 | global step 480 | mode train | loss 1.9476 | accuracy 13.1579 | mean_length 64
08-20-21 22:22:32 - epoch 0 | global step 480 | mode train | loss 2.0501 | accuracy 12.5 | mean_length 64
08-20-21 22:23:24 - epoch 0 | global step 490 | mode train | loss 1.9225 | accuracy 16.4474 | mean_length 63.9013
08-20-21 22:23:26 - epoch 0 | global step 490 | mode train | loss 1.6648 | accuracy 50.0 | mean_length 64
08-20-21 22:24:18 - epoch 0 | global step 500 | mode train | loss 1.9595 | accuracy 17.1053 | mean_length 64
08-20-21 22:24:21 - epoch 0 | global step 500 | mode train | loss 1.6873 | accuracy 25.0 | mean_length 64
08-20-21 22:25:14 - epoch 0 | global step 510 | mode train | loss 1.8891 | accuracy 16.4474 | mean_length 64
08-20-21 22:25:17 - epoch 0 | global step 510 | mode train | loss 2.0009 | accuracy 12.5 | mean_length 64
08-20-21 22:35:06 - epoch 0 | global step 512 | mode validation | loss 2.0225 | accuracy 13.74 | mean_length 63.9712
08-20-21 22:35:06 - Saving model to Output/mbart_BTen+zh_lr7.5e-6_7distractors_maxstep8192
Epoch: 0, Prediction Accuracy: 13.74, Saved to Path: Output/mbart_BTen+zh_lr7.5e-6_7distractors_maxstep8192
08-20-21 22:45:01 - epoch 0 | global step 512 | mode validation | loss 2.0084 | accuracy 13.62 | mean_length 63.987
08-20-21 22:45:01 - Saving model to Output/mbart_BTen+zh_lr7.5e-6_7distractors_maxstep8192
Epoch: 0, Prediction Accuracy: 13.62, Saved to Path: Output/mbart_BTen+zh_lr7.5e-6_7distractors_maxstep8192
08-20-21 22:45:52 - epoch 0 | global step 520 | mode train | loss 1.9683 | accuracy 11.1842 | mean_length 64
08-20-21 22:45:55 - epoch 0 | global step 520 | mode train | loss 2.0492 | accuracy 25.0 | mean_length 64
08-20-21 22:46:47 - epoch 0 | global step 530 | mode train | loss 1.9977 | accuracy 18.4211 | mean_length 64
08-20-21 22:46:50 - epoch 0 | global step 530 | mode train | loss 1.8792 | accuracy 37.5 | mean_length 64
08-20-21 22:47:42 - epoch 0 | global step 540 | mode train | loss 1.9436 | accuracy 16.4474 | mean_length 64
08-20-21 22:47:45 - epoch 0 | global step 540 | mode train | loss 2.0806 | accuracy 12.5 | mean_length 64
08-20-21 22:48:37 - epoch 0 | global step 550 | mode train | loss 1.8883 | accuracy 19.0789 | mean_length 64
08-20-21 22:48:39 - epoch 0 | global step 550 | mode train | loss 1.9849 | accuracy 25.0 | mean_length 64
08-20-21 22:49:31 - epoch 0 | global step 560 | mode train | loss 1.9573 | accuracy 11.8421 | mean_length 63.8553
08-20-21 22:49:34 - epoch 0 | global step 560 | mode train | loss 2.0861 | accuracy 25.0 | mean_length 64
08-20-21 22:50:26 - epoch 0 | global step 570 | mode train | loss 1.9248 | accuracy 14.4737 | mean_length 64
08-20-21 22:50:28 - epoch 0 | global step 570 | mode train | loss 1.4217 | accuracy 62.5 | mean_length 64
08-20-21 22:51:21 - epoch 0 | global step 580 | mode train | loss 1.8716 | accuracy 18.4211 | mean_length 64
08-20-21 22:51:24 - epoch 0 | global step 580 | mode train | loss 1.7356 | accuracy 25.0 | mean_length 64
08-20-21 22:52:16 - epoch 0 | global step 590 | mode train | loss 1.804 | accuracy 25.6579 | mean_length 64
08-20-21 22:52:19 - epoch 0 | global step 590 | mode train | loss 1.6553 | accuracy 37.5 | mean_length 64
08-20-21 22:53:11 - epoch 0 | global step 600 | mode train | loss 1.7966 | accuracy 22.3684 | mean_length 64
08-20-21 22:53:14 - epoch 0 | global step 600 | mode train | loss 2.2276 | accuracy 0.0 | mean_length 64
08-20-21 22:54:06 - epoch 0 | global step 610 | mode train | loss 1.7839 | accuracy 27.6316 | mean_length 64
08-20-21 22:54:09 - epoch 0 | global step 610 | mode train | loss 1.7707 | accuracy 25.0 | mean_length 64
08-20-21 22:55:02 - epoch 0 | global step 620 | mode train | loss 1.9085 | accuracy 17.1053 | mean_length 64
08-20-21 22:55:05 - epoch 0 | global step 620 | mode train | loss 2.1023 | accuracy 0.0 | mean_length 64
08-20-21 22:55:58 - epoch 0 | global step 630 | mode train | loss 1.7395 | accuracy 31.5789 | mean_length 64
08-20-21 22:56:00 - epoch 0 | global step 630 | mode train | loss 1.9343 | accuracy 25.0 | mean_length 64
08-20-21 22:56:53 - epoch 0 | global step 640 | mode train | loss 1.8013 | accuracy 26.9737 | mean_length 64
08-20-21 22:56:56 - epoch 0 | global step 640 | mode train | loss 1.8822 | accuracy 12.5 | mean_length 64
08-20-21 22:57:49 - epoch 0 | global step 650 | mode train | loss 1.7942 | accuracy 27.6316 | mean_length 64
08-20-21 22:57:52 - epoch 0 | global step 650 | mode train | loss 1.6776 | accuracy 12.5 | mean_length 64
08-20-21 22:58:45 - epoch 0 | global step 660 | mode train | loss 1.7831 | accuracy 27.6316 | mean_length 64
08-20-21 22:58:48 - epoch 0 | global step 660 | mode train | loss 1.2902 | accuracy 75.0 | mean_length 64
08-20-21 22:59:41 - epoch 0 | global step 670 | mode train | loss 1.6557 | accuracy 33.5526 | mean_length 64
08-20-21 22:59:43 - epoch 0 | global step 670 | mode train | loss 1.442 | accuracy 50.0 | mean_length 64
08-20-21 23:00:36 - epoch 0 | global step 680 | mode train | loss 1.6765 | accuracy 31.5789 | mean_length 64
08-20-21 23:00:39 - epoch 0 | global step 680 | mode train | loss 1.6232 | accuracy 37.5 | mean_length 64
08-20-21 23:01:32 - epoch 0 | global step 690 | mode train | loss 1.8026 | accuracy 21.0526 | mean_length 64
08-20-21 23:01:34 - epoch 0 | global step 690 | mode train | loss 1.9454 | accuracy 25.0 | mean_length 64
08-20-21 23:02:27 - epoch 0 | global step 700 | mode train | loss 1.723 | accuracy 27.6316 | mean_length 64
08-20-21 23:02:30 - epoch 0 | global step 700 | mode train | loss 1.6577 | accuracy 37.5 | mean_length 64
08-20-21 23:03:23 - epoch 0 | global step 710 | mode train | loss 1.7263 | accuracy 25.0 | mean_length 63.9868
08-20-21 23:03:26 - epoch 0 | global step 710 | mode train | loss 1.3693 | accuracy 50.0 | mean_length 64
08-20-21 23:04:18 - epoch 0 | global step 720 | mode train | loss 1.7399 | accuracy 28.9474 | mean_length 63.8092
08-20-21 23:04:21 - epoch 0 | global step 720 | mode train | loss 1.7635 | accuracy 12.5 | mean_length 64
08-20-21 23:05:14 - epoch 0 | global step 730 | mode train | loss 1.6854 | accuracy 36.8421 | mean_length 63.8947
08-20-21 23:05:17 - epoch 0 | global step 730 | mode train | loss 1.6813 | accuracy 37.5 | mean_length 64
08-20-21 23:06:10 - epoch 0 | global step 740 | mode train | loss 1.7209 | accuracy 23.6842 | mean_length 63.7895
08-20-21 23:06:13 - epoch 0 | global step 740 | mode train | loss 1.7619 | accuracy 12.5 | mean_length 62.5
08-20-21 23:07:06 - epoch 0 | global step 750 | mode train | loss 1.6417 | accuracy 35.5263 | mean_length 63.9276
08-20-21 23:07:08 - epoch 0 | global step 750 | mode train | loss 1.3657 | accuracy 37.5 | mean_length 62.875
08-20-21 23:08:01 - epoch 0 | global step 760 | mode train | loss 1.611 | accuracy 35.5263 | mean_length 63.6711
08-20-21 23:08:04 - epoch 0 | global step 760 | mode train | loss 1.7664 | accuracy 37.5 | mean_length 64
08-20-21 23:08:57 - epoch 0 | global step 770 | mode train | loss 1.6941 | accuracy 28.2895 | mean_length 63.5658
08-20-21 23:09:00 - epoch 0 | global step 770 | mode train | loss 1.7577 | accuracy 37.5 | mean_length 64
08-20-21 23:09:53 - epoch 0 | global step 780 | mode train | loss 1.6021 | accuracy 34.8684 | mean_length 63.7632
08-20-21 23:09:56 - epoch 0 | global step 780 | mode train | loss 1.4965 | accuracy 50.0 | mean_length 64
08-20-21 23:10:49 - epoch 0 | global step 790 | mode train | loss 1.5632 | accuracy 39.4737 | mean_length 64
08-20-21 23:10:51 - epoch 0 | global step 790 | mode train | loss 1.6347 | accuracy 37.5 | mean_length 64
08-20-21 23:11:44 - epoch 0 | global step 800 | mode train | loss 1.6502 | accuracy 28.2895 | mean_length 64
08-20-21 23:11:47 - epoch 0 | global step 800 | mode train | loss 1.832 | accuracy 37.5 | mean_length 56.875
08-20-21 23:12:40 - epoch 0 | global step 810 | mode train | loss 1.4706 | accuracy 44.0789 | mean_length 63.9671
08-20-21 23:12:43 - epoch 0 | global step 810 | mode train | loss 1.973 | accuracy 25.0 | mean_length 64
08-20-21 23:13:34 - epoch 0 | global step 820 | mode train | loss 1.3849 | accuracy 56.5789 | mean_length 62.75
08-20-21 23:13:37 - epoch 0 | global step 820 | mode train | loss 0.7469 | accuracy 75.0 | mean_length 56.25
08-20-21 23:14:29 - epoch 0 | global step 830 | mode train | loss 1.3357 | accuracy 47.3684 | mean_length 63.3553
08-20-21 23:14:32 - epoch 0 | global step 830 | mode train | loss 1.4717 | accuracy 37.5 | mean_length 64
08-20-21 23:15:24 - epoch 0 | global step 840 | mode train | loss 1.439 | accuracy 43.4211 | mean_length 64
08-20-21 23:15:26 - epoch 0 | global step 840 | mode train | loss 1.031 | accuracy 62.5 | mean_length 64
08-20-21 23:16:18 - epoch 0 | global step 850 | mode train | loss 1.4672 | accuracy 42.1053 | mean_length 63.7632
08-20-21 23:16:21 - epoch 0 | global step 850 | mode train | loss 1.4404 | accuracy 25.0 | mean_length 64
08-20-21 23:17:13 - epoch 0 | global step 860 | mode train | loss 1.4757 | accuracy 44.0789 | mean_length 63.4145
08-20-21 23:17:15 - epoch 0 | global step 860 | mode train | loss 1.4513 | accuracy 50.0 | mean_length 64
08-20-21 23:18:08 - epoch 0 | global step 870 | mode train | loss 1.3602 | accuracy 46.7105 | mean_length 63.8882
08-20-21 23:18:11 - epoch 0 | global step 870 | mode train | loss 1.1988 | accuracy 62.5 | mean_length 64
08-20-21 23:19:03 - epoch 0 | global step 880 | mode train | loss 1.2913 | accuracy 46.0526 | mean_length 63.5789
08-20-21 23:19:05 - epoch 0 | global step 880 | mode train | loss 1.2031 | accuracy 37.5 | mean_length 64
08-20-21 23:19:58 - epoch 0 | global step 890 | mode train | loss 1.3856 | accuracy 45.3947 | mean_length 62.7434
08-20-21 23:20:01 - epoch 0 | global step 890 | mode train | loss 1.0099 | accuracy 75.0 | mean_length 62
08-20-21 23:20:54 - epoch 0 | global step 900 | mode train | loss 1.2992 | accuracy 51.3158 | mean_length 63.3355
08-20-21 23:20:56 - epoch 0 | global step 900 | mode train | loss 1.5931 | accuracy 25.0 | mean_length 63.625
08-20-21 23:21:49 - epoch 0 | global step 910 | mode train | loss 1.2629 | accuracy 45.3947 | mean_length 61.7039
08-20-21 23:21:52 - epoch 0 | global step 910 | mode train | loss 0.9685 | accuracy 62.5 | mean_length 59.125
08-20-21 23:22:44 - epoch 0 | global step 920 | mode train | loss 1.3808 | accuracy 44.0789 | mean_length 63.5066
08-20-21 23:22:47 - epoch 0 | global step 920 | mode train | loss 1.09 | accuracy 62.5 | mean_length 63.375
08-20-21 23:23:39 - epoch 0 | global step 930 | mode train | loss 1.201 | accuracy 56.5789 | mean_length 63.6184
08-20-21 23:23:42 - epoch 0 | global step 930 | mode train | loss 1.6907 | accuracy 25.0 | mean_length 63.625
08-20-21 23:24:33 - epoch 0 | global step 940 | mode train | loss 1.2659 | accuracy 51.9737 | mean_length 63.9079
08-20-21 23:24:36 - epoch 0 | global step 940 | mode train | loss 1.6251 | accuracy 12.5 | mean_length 64
08-20-21 23:25:28 - epoch 0 | global step 950 | mode train | loss 1.343 | accuracy 50.0 | mean_length 63.8947
08-20-21 23:25:31 - epoch 0 | global step 950 | mode train | loss 1.7295 | accuracy 25.0 | mean_length 62.375
08-20-21 23:26:24 - epoch 0 | global step 960 | mode train | loss 1.1738 | accuracy 50.0 | mean_length 63.7303
08-20-21 23:26:27 - epoch 0 | global step 960 | mode train | loss 1.2737 | accuracy 50.0 | mean_length 64
08-20-21 23:27:23 - epoch 0 | global step 970 | mode train | loss 1.2465 | accuracy 55.2632 | mean_length 63.9539
08-20-21 23:27:26 - epoch 0 | global step 970 | mode train | loss 1.9756 | accuracy 12.5 | mean_length 64
08-20-21 23:28:19 - epoch 0 | global step 980 | mode train | loss 1.2447 | accuracy 56.5789 | mean_length 63.75
08-20-21 23:28:21 - epoch 0 | global step 980 | mode train | loss 1.1427 | accuracy 37.5 | mean_length 64
08-20-21 23:29:16 - epoch 0 | global step 990 | mode train | loss 1.2593 | accuracy 47.3684 | mean_length 63.7566
08-20-21 23:29:19 - epoch 0 | global step 990 | mode train | loss 0.796 | accuracy 75.0 | mean_length 56.75
08-20-21 23:30:12 - epoch 0 | global step 1000 | mode train | loss 1.2645 | accuracy 55.9211 | mean_length 64
08-20-21 23:30:15 - epoch 0 | global step 1000 | mode train | loss 0.6492 | accuracy 75.0 | mean_length 64
08-20-21 23:31:08 - epoch 0 | global step 1010 | mode train | loss 1.1057 | accuracy 59.2105 | mean_length 63.875
08-20-21 23:31:11 - epoch 0 | global step 1010 | mode train | loss 1.3394 | accuracy 50.0 | mean_length 64
08-20-21 23:32:04 - epoch 0 | global step 1020 | mode train | loss 1.0809 | accuracy 63.1579 | mean_length 63.9408
08-20-21 23:32:06 - epoch 0 | global step 1020 | mode train | loss 1.2722 | accuracy 37.5 | mean_length 64
08-20-21 23:42:12 - epoch 0 | global step 1024 | mode validation | loss 1.1373 | accuracy 57.48 | mean_length 63.9892
