==========================================
SLURM_JOB_ID = 5696376
SLURM_JOB_NODELIST = d14-08
TMPDIR = /tmp/SLURM_5696376
==========================================
/home1/zliu9986/communication-translation
08-27-21 15:58:32 - Dataset Loaded
08-27-21 15:58:32 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=2, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=8e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart_bt_en+zh_lr25e-6', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad2_mbart_BTen+zh_lr8.0e-6_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
08-27-21 15:59:08 - epoch 0 | global step 0 | mode train | loss 1.74 | accuracy 25.0 | mean_length 27.75
08-27-21 16:39:24 - epoch 0 | global step 330 | mode train | loss 1.8341 | accuracy 25.0 | mean_length 60
08-27-21 16:40:18 - epoch 0 | global step 340 | mode train | loss 1.8854 | accuracy 21.7105 | mean_length 62.3487
08-27-21 16:40:21 - epoch 0 | global step 340 | mode train | loss 2.1327 | accuracy 12.5 | mean_length 61.25
08-27-21 16:41:14 - epoch 0 | global step 350 | mode train | loss 1.8904 | accuracy 21.7105 | mean_length 61.7105
08-27-21 16:41:17 - epoch 0 | global step 350 | mode train | loss 2.0666 | accuracy 25.0 | mean_length 63.75
08-27-21 16:42:10 - epoch 0 | global step 360 | mode train | loss 1.8925 | accuracy 22.3684 | mean_length 63.4605
08-27-21 16:42:13 - epoch 0 | global step 360 | mode train | loss 1.6693 | accuracy 37.5 | mean_length 64
08-27-21 16:43:05 - epoch 0 | global step 370 | mode train | loss 1.873 | accuracy 25.6579 | mean_length 62.5592
08-27-21 16:43:08 - epoch 0 | global step 370 | mode train | loss 1.8406 | accuracy 25.0 | mean_length 64
08-27-21 16:44:00 - epoch 0 | global step 380 | mode train | loss 1.8888 | accuracy 21.0526 | mean_length 63.1382
08-27-21 16:44:03 - epoch 0 | global step 380 | mode train | loss 1.7952 | accuracy 25.0 | mean_length 59.5
08-27-21 16:44:58 - epoch 0 | global step 390 | mode train | loss 1.7752 | accuracy 28.9474 | mean_length 63.5592
08-27-21 16:45:01 - epoch 0 | global step 390 | mode train | loss 1.7927 | accuracy 12.5 | mean_length 64
08-27-21 16:45:54 - epoch 0 | global step 400 | mode train | loss 1.7584 | accuracy 23.0263 | mean_length 62.7566
08-27-21 16:45:56 - epoch 0 | global step 400 | mode train | loss 1.3758 | accuracy 37.5 | mean_length 61.75
08-27-21 16:46:53 - epoch 0 | global step 410 | mode train | loss 1.7576 | accuracy 22.3684 | mean_length 63.1776
08-27-21 16:46:56 - epoch 0 | global step 410 | mode train | loss 1.8985 | accuracy 0.0 | mean_length 64
08-27-21 16:47:48 - epoch 0 | global step 420 | mode train | loss 1.7767 | accuracy 28.2895 | mean_length 60.2763
08-27-21 16:47:51 - epoch 0 | global step 420 | mode train | loss 1.928 | accuracy 37.5 | mean_length 60.625
08-27-21 16:48:44 - epoch 0 | global step 430 | mode train | loss 1.8295 | accuracy 21.7105 | mean_length 62.4868
08-27-21 16:48:47 - epoch 0 | global step 430 | mode train | loss 2.0581 | accuracy 12.5 | mean_length 63.125
08-27-21 16:49:42 - epoch 0 | global step 440 | mode train | loss 1.7424 | accuracy 36.1842 | mean_length 62.6513
08-27-21 16:49:45 - epoch 0 | global step 440 | mode train | loss 1.5153 | accuracy 37.5 | mean_length 64
08-27-21 16:50:38 - epoch 0 | global step 450 | mode train | loss 1.7519 | accuracy 27.6316 | mean_length 61.0132
08-27-21 16:50:41 - epoch 0 | global step 450 | mode train | loss 1.5859 | accuracy 37.5 | mean_length 64
08-27-21 16:51:34 - epoch 0 | global step 460 | mode train | loss 1.8238 | accuracy 30.9211 | mean_length 62.9013
08-27-21 16:51:36 - epoch 0 | global step 460 | mode train | loss 2.0084 | accuracy 12.5 | mean_length 64
08-27-21 16:52:28 - epoch 0 | global step 470 | mode train | loss 1.7334 | accuracy 34.2105 | mean_length 63.0987
08-27-21 16:52:31 - epoch 0 | global step 470 | mode train | loss 1.8433 | accuracy 37.5 | mean_length 64
08-27-21 16:53:23 - epoch 0 | global step 480 | mode train | loss 1.8572 | accuracy 26.9737 | mean_length 62.2632
08-27-21 16:53:25 - epoch 0 | global step 480 | mode train | loss 1.9352 | accuracy 25.0 | mean_length 63.875
08-27-21 16:54:17 - epoch 0 | global step 490 | mode train | loss 1.8426 | accuracy 29.6053 | mean_length 60.8487
08-27-21 16:54:20 - epoch 0 | global step 490 | mode train | loss 1.6625 | accuracy 62.5 | mean_length 64
08-27-21 16:55:12 - epoch 0 | global step 500 | mode train | loss 1.7071 | accuracy 36.1842 | mean_length 61.5526
08-27-21 16:55:14 - epoch 0 | global step 500 | mode train | loss 1.7115 | accuracy 25.0 | mean_length 62.875
08-27-21 16:56:06 - epoch 0 | global step 510 | mode train | loss 1.7522 | accuracy 22.3684 | mean_length 60.9605
08-27-21 16:56:09 - epoch 0 | global step 510 | mode train | loss 1.6545 | accuracy 12.5 | mean_length 64
08-27-21 17:07:40 - epoch 0 | global step 512 | mode validation | loss 1.7686 | accuracy 27.14 | mean_length 63.8566
08-27-21 17:07:40 - Saving model to Output/accGrad2_mbart_BTen+zh_lr8.0e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 27.14, Saved to Path: Output/accGrad2_mbart_BTen+zh_lr8.0e-6_7distractors_maxstep8192_seed43
08-27-21 17:19:10 - epoch 0 | global step 512 | mode validation | loss 1.7638 | accuracy 27.1 | mean_length 63.8808
08-27-21 17:19:10 - Saving model to Output/accGrad2_mbart_BTen+zh_lr8.0e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 27.1, Saved to Path: Output/accGrad2_mbart_BTen+zh_lr8.0e-6_7distractors_maxstep8192_seed43
08-27-21 17:20:04 - epoch 0 | global step 520 | mode train | loss 1.8152 | accuracy 28.2895 | mean_length 63.8355
08-27-21 17:20:07 - epoch 0 | global step 520 | mode train | loss 1.6949 | accuracy 37.5 | mean_length 64
08-27-21 17:21:00 - epoch 0 | global step 530 | mode train | loss 1.6703 | accuracy 35.5263 | mean_length 63.9276
08-27-21 17:21:03 - epoch 0 | global step 530 | mode train | loss 1.5481 | accuracy 37.5 | mean_length 64
08-27-21 17:21:55 - epoch 0 | global step 540 | mode train | loss 1.7172 | accuracy 28.9474 | mean_length 63.8026
08-27-21 17:21:58 - epoch 0 | global step 540 | mode train | loss 1.3118 | accuracy 62.5 | mean_length 63.125
08-27-21 17:22:50 - epoch 0 | global step 550 | mode train | loss 1.6788 | accuracy 32.2368 | mean_length 62.3289
08-27-21 17:22:52 - epoch 0 | global step 550 | mode train | loss 1.0628 | accuracy 50.0 | mean_length 64
08-27-21 17:23:48 - epoch 0 | global step 560 | mode train | loss 1.6192 | accuracy 40.1316 | mean_length 63.2895
08-27-21 17:23:50 - epoch 0 | global step 560 | mode train | loss 1.0695 | accuracy 62.5 | mean_length 60.75
08-27-21 17:24:43 - epoch 0 | global step 570 | mode train | loss 1.5587 | accuracy 43.4211 | mean_length 63.1184
08-27-21 17:24:45 - epoch 0 | global step 570 | mode train | loss 1.2562 | accuracy 50.0 | mean_length 64
08-27-21 17:25:37 - epoch 0 | global step 580 | mode train | loss 1.6123 | accuracy 37.5 | mean_length 63.0461
08-27-21 17:25:40 - epoch 0 | global step 580 | mode train | loss 1.4745 | accuracy 50.0 | mean_length 64
08-27-21 17:26:35 - epoch 0 | global step 590 | mode train | loss 1.5686 | accuracy 38.8158 | mean_length 63.2829
08-27-21 17:26:38 - epoch 0 | global step 590 | mode train | loss 1.6547 | accuracy 12.5 | mean_length 64
08-27-21 17:27:30 - epoch 0 | global step 600 | mode train | loss 1.5966 | accuracy 34.8684 | mean_length 63.7039
08-27-21 17:27:32 - epoch 0 | global step 600 | mode train | loss 1.7214 | accuracy 12.5 | mean_length 64
08-27-21 17:28:24 - epoch 0 | global step 610 | mode train | loss 1.5041 | accuracy 43.4211 | mean_length 63.4145
08-27-21 17:28:27 - epoch 0 | global step 610 | mode train | loss 1.4506 | accuracy 37.5 | mean_length 64
08-27-21 17:29:18 - epoch 0 | global step 620 | mode train | loss 1.5694 | accuracy 37.5 | mean_length 62.5855
08-27-21 17:29:21 - epoch 0 | global step 620 | mode train | loss 1.3819 | accuracy 37.5 | mean_length 64
08-27-21 17:30:13 - epoch 0 | global step 630 | mode train | loss 1.3878 | accuracy 44.7368 | mean_length 62.2961
08-27-21 17:30:16 - epoch 0 | global step 630 | mode train | loss 1.4781 | accuracy 37.5 | mean_length 63.375
08-27-21 17:31:07 - epoch 0 | global step 640 | mode train | loss 1.3956 | accuracy 46.7105 | mean_length 62.6184
08-27-21 17:31:10 - epoch 0 | global step 640 | mode train | loss 1.1506 | accuracy 62.5 | mean_length 64
08-27-21 17:32:02 - epoch 0 | global step 650 | mode train | loss 1.4281 | accuracy 40.1316 | mean_length 62.8092
08-27-21 17:32:04 - epoch 0 | global step 650 | mode train | loss 1.7535 | accuracy 25.0 | mean_length 64
08-27-21 17:32:59 - epoch 0 | global step 660 | mode train | loss 1.3557 | accuracy 45.3947 | mean_length 63.7105
08-27-21 17:33:02 - epoch 0 | global step 660 | mode train | loss 1.5985 | accuracy 37.5 | mean_length 64
08-27-21 17:33:56 - epoch 0 | global step 670 | mode train | loss 1.2741 | accuracy 51.3158 | mean_length 63.6316
08-27-21 17:33:59 - epoch 0 | global step 670 | mode train | loss 1.2211 | accuracy 50.0 | mean_length 64
08-27-21 17:34:53 - epoch 0 | global step 680 | mode train | loss 1.4807 | accuracy 36.1842 | mean_length 63.3882
08-27-21 17:34:56 - epoch 0 | global step 680 | mode train | loss 1.7376 | accuracy 12.5 | mean_length 64
08-27-21 17:35:48 - epoch 0 | global step 690 | mode train | loss 1.4101 | accuracy 44.0789 | mean_length 63.6645
08-27-21 17:35:51 - epoch 0 | global step 690 | mode train | loss 1.2627 | accuracy 62.5 | mean_length 59.5
08-27-21 17:36:42 - epoch 0 | global step 700 | mode train | loss 1.2483 | accuracy 52.6316 | mean_length 62.875
08-27-21 17:36:45 - epoch 0 | global step 700 | mode train | loss 1.4132 | accuracy 62.5 | mean_length 64
08-27-21 17:37:37 - epoch 0 | global step 710 | mode train | loss 1.3139 | accuracy 48.6842 | mean_length 63.8026
08-27-21 17:37:40 - epoch 0 | global step 710 | mode train | loss 1.4111 | accuracy 50.0 | mean_length 64
08-27-21 17:38:32 - epoch 0 | global step 720 | mode train | loss 1.1762 | accuracy 57.8947 | mean_length 63.2632
08-27-21 17:38:35 - epoch 0 | global step 720 | mode train | loss 1.7634 | accuracy 50.0 | mean_length 64
08-27-21 17:39:28 - epoch 0 | global step 730 | mode train | loss 1.2654 | accuracy 52.6316 | mean_length 64
08-27-21 17:39:31 - epoch 0 | global step 730 | mode train | loss 1.3577 | accuracy 62.5 | mean_length 64
08-27-21 17:40:23 - epoch 0 | global step 740 | mode train | loss 1.3462 | accuracy 51.3158 | mean_length 64
08-27-21 17:40:26 - epoch 0 | global step 740 | mode train | loss 1.0882 | accuracy 75.0 | mean_length 64
08-27-21 17:41:21 - epoch 0 | global step 750 | mode train | loss 1.3012 | accuracy 50.6579 | mean_length 63.8224
08-27-21 17:41:23 - epoch 0 | global step 750 | mode train | loss 1.7224 | accuracy 25.0 | mean_length 64
08-27-21 17:42:19 - epoch 0 | global step 760 | mode train | loss 1.15 | accuracy 58.5526 | mean_length 63.4539
08-27-21 17:42:22 - epoch 0 | global step 760 | mode train | loss 1.228 | accuracy 62.5 | mean_length 64
08-27-21 17:43:16 - epoch 0 | global step 770 | mode train | loss 1.1895 | accuracy 53.9474 | mean_length 63.9803
08-27-21 17:43:19 - epoch 0 | global step 770 | mode train | loss 1.0781 | accuracy 62.5 | mean_length 61.75
08-27-21 17:44:14 - epoch 0 | global step 780 | mode train | loss 1.1768 | accuracy 59.2105 | mean_length 63.4145
08-27-21 17:44:17 - epoch 0 | global step 780 | mode train | loss 1.368 | accuracy 25.0 | mean_length 64
08-27-21 17:45:13 - epoch 0 | global step 790 | mode train | loss 1.2784 | accuracy 55.9211 | mean_length 63.0658
08-27-21 17:45:15 - epoch 0 | global step 790 | mode train | loss 1.2522 | accuracy 37.5 | mean_length 64
08-27-21 17:46:10 - epoch 0 | global step 800 | mode train | loss 1.3347 | accuracy 53.2895 | mean_length 62.5132
08-27-21 17:46:13 - epoch 0 | global step 800 | mode train | loss 1.1479 | accuracy 62.5 | mean_length 64
08-27-21 17:47:06 - epoch 0 | global step 810 | mode train | loss 1.2429 | accuracy 50.0 | mean_length 63.6711
08-27-21 17:47:08 - epoch 0 | global step 810 | mode train | loss 1.3013 | accuracy 50.0 | mean_length 64
08-27-21 17:48:05 - epoch 0 | global step 820 | mode train | loss 1.23 | accuracy 50.0 | mean_length 63.5
08-27-21 17:48:07 - epoch 0 | global step 820 | mode train | loss 1.143 | accuracy 75.0 | mean_length 64
08-27-21 17:49:02 - epoch 0 | global step 830 | mode train | loss 1.0723 | accuracy 61.8421 | mean_length 62.6974
08-27-21 17:49:05 - epoch 0 | global step 830 | mode train | loss 1.0141 | accuracy 75.0 | mean_length 64
08-27-21 17:49:58 - epoch 0 | global step 840 | mode train | loss 1.1756 | accuracy 56.5789 | mean_length 63.4408
08-27-21 17:50:01 - epoch 0 | global step 840 | mode train | loss 1.0745 | accuracy 62.5 | mean_length 63.25
08-27-21 17:50:54 - epoch 0 | global step 850 | mode train | loss 1.2732 | accuracy 50.6579 | mean_length 63.1579
08-27-21 17:50:56 - epoch 0 | global step 850 | mode train | loss 1.0295 | accuracy 62.5 | mean_length 58.75
08-27-21 17:51:52 - epoch 0 | global step 860 | mode train | loss 0.911 | accuracy 69.0789 | mean_length 59.1842
08-27-21 17:51:55 - epoch 0 | global step 860 | mode train | loss 0.8325 | accuracy 62.5 | mean_length 60
08-27-21 17:52:48 - epoch 0 | global step 870 | mode train | loss 1.2238 | accuracy 53.9474 | mean_length 57.9803
08-27-21 17:52:50 - epoch 0 | global step 870 | mode train | loss 1.0761 | accuracy 50.0 | mean_length 60.125
08-27-21 17:53:42 - epoch 0 | global step 880 | mode train | loss 1.1528 | accuracy 54.6053 | mean_length 60.9539
08-27-21 17:53:45 - epoch 0 | global step 880 | mode train | loss 1.6706 | accuracy 50.0 | mean_length 64
08-27-21 17:54:36 - epoch 0 | global step 890 | mode train | loss 1.0239 | accuracy 63.1579 | mean_length 62.9803
08-27-21 17:54:39 - epoch 0 | global step 890 | mode train | loss 0.9052 | accuracy 75.0 | mean_length 64
08-27-21 17:55:31 - epoch 0 | global step 900 | mode train | loss 1.0483 | accuracy 63.1579 | mean_length 63.5855
08-27-21 17:55:34 - epoch 0 | global step 900 | mode train | loss 1.0444 | accuracy 50.0 | mean_length 64
08-27-21 17:56:25 - epoch 0 | global step 910 | mode train | loss 1.0368 | accuracy 57.8947 | mean_length 63.5658
08-27-21 17:56:28 - epoch 0 | global step 910 | mode train | loss 0.8803 | accuracy 75.0 | mean_length 64
08-27-21 17:57:20 - epoch 0 | global step 920 | mode train | loss 1.0999 | accuracy 51.9737 | mean_length 63.1711
08-27-21 17:57:22 - epoch 0 | global step 920 | mode train | loss 0.8485 | accuracy 62.5 | mean_length 64
08-27-21 17:58:14 - epoch 0 | global step 930 | mode train | loss 1.0512 | accuracy 57.2368 | mean_length 63.4671
08-27-21 17:58:17 - epoch 0 | global step 930 | mode train | loss 1.4654 | accuracy 25.0 | mean_length 61.125
08-27-21 17:59:08 - epoch 0 | global step 940 | mode train | loss 1.0831 | accuracy 65.1316 | mean_length 63.2566
08-27-21 17:59:11 - epoch 0 | global step 940 | mode train | loss 0.8358 | accuracy 75.0 | mean_length 64
08-27-21 18:00:05 - epoch 0 | global step 950 | mode train | loss 1.0104 | accuracy 63.8158 | mean_length 63.1579
08-27-21 18:00:08 - epoch 0 | global step 950 | mode train | loss 0.8533 | accuracy 75.0 | mean_length 64
08-27-21 18:01:02 - epoch 0 | global step 960 | mode train | loss 1.0631 | accuracy 59.2105 | mean_length 63.8882
08-27-21 18:01:05 - epoch 0 | global step 960 | mode train | loss 0.9034 | accuracy 62.5 | mean_length 64
08-27-21 18:01:58 - epoch 0 | global step 970 | mode train | loss 0.9468 | accuracy 65.7895 | mean_length 63.75
08-27-21 18:02:01 - epoch 0 | global step 970 | mode train | loss 0.6862 | accuracy 87.5 | mean_length 64
08-27-21 18:02:54 - epoch 0 | global step 980 | mode train | loss 0.9444 | accuracy 65.7895 | mean_length 61.7697
08-27-21 18:02:57 - epoch 0 | global step 980 | mode train | loss 1.2852 | accuracy 50.0 | mean_length 64
08-27-21 18:03:50 - epoch 0 | global step 990 | mode train | loss 0.9086 | accuracy 63.8158 | mean_length 62.8487
08-27-21 18:03:52 - epoch 0 | global step 990 | mode train | loss 1.1359 | accuracy 75.0 | mean_length 63.625
08-27-21 18:04:44 - epoch 0 | global step 1000 | mode train | loss 0.9136 | accuracy 63.8158 | mean_length 63.75
08-27-21 18:04:47 - epoch 0 | global step 1000 | mode train | loss 0.7293 | accuracy 87.5 | mean_length 64
08-27-21 18:05:39 - epoch 0 | global step 1010 | mode train | loss 0.894 | accuracy 67.1053 | mean_length 62.1513
