==========================================
SLURM_JOB_ID = 5984731
SLURM_JOB_NODELIST = d14-14
TMPDIR = /tmp/SLURM_5984731
==========================================
/home1/zliu9986/communication-translation
09-21-21 23:01:36 - Dataset Loaded
09-21-21 23:01:36 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/en-zh_ec_captions.yml', cpu=False, csv_headers=['mode', 'epoch', 'global step', 'loss', 'accuracy', 'mean_length'], decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=4e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/bt_en-zh_captions', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_BTen+zh-captions_lr4.0e-6_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-21-21 23:11:05 - epoch 0 | global step 0 | mode validation | loss 2.3707 | accuracy 12.74 | mean_length 33.7326
09-21-21 23:34:06 - epoch 0 | global step 130 | mode train | loss 2.0605 | accuracy 13.75 | mean_length 59.8906
09-21-21 23:35:52 - epoch 0 | global step 140 | mode train | loss 2.0687 | accuracy 10.9375 | mean_length 59.5844
09-21-21 23:37:38 - epoch 0 | global step 150 | mode train | loss 2.0682 | accuracy 11.25 | mean_length 59.8594
09-21-21 23:39:24 - epoch 0 | global step 160 | mode train | loss 2.0675 | accuracy 12.1875 | mean_length 60.2938
09-21-21 23:41:09 - epoch 0 | global step 170 | mode train | loss 2.0452 | accuracy 13.125 | mean_length 57.1125
09-21-21 23:42:55 - epoch 0 | global step 180 | mode train | loss 2.016 | accuracy 16.25 | mean_length 55.0344
09-21-21 23:44:40 - epoch 0 | global step 190 | mode train | loss 2.0382 | accuracy 10.3125 | mean_length 55.5969
09-21-21 23:46:26 - epoch 0 | global step 200 | mode train | loss 2.0419 | accuracy 10.625 | mean_length 51.6031
09-21-21 23:48:11 - epoch 0 | global step 210 | mode train | loss 2.0207 | accuracy 15.0 | mean_length 56.5375
09-21-21 23:49:57 - epoch 0 | global step 220 | mode train | loss 2.0459 | accuracy 14.0625 | mean_length 59.3687
09-21-21 23:51:42 - epoch 0 | global step 230 | mode train | loss 2.0458 | accuracy 10.3125 | mean_length 57.3281
09-21-21 23:53:28 - epoch 0 | global step 240 | mode train | loss 2.0253 | accuracy 12.5 | mean_length 58.4438
09-21-21 23:55:13 - epoch 0 | global step 250 | mode train | loss 2.0335 | accuracy 12.8125 | mean_length 56.1562
09-21-21 23:56:58 - epoch 0 | global step 260 | mode train | loss 2.0527 | accuracy 11.875 | mean_length 54.3219
09-21-21 23:58:44 - epoch 0 | global step 270 | mode train | loss 2.0108 | accuracy 14.6875 | mean_length 59.0844
09-22-21 00:00:30 - epoch 0 | global step 280 | mode train | loss 2.0733 | accuracy 12.1875 | mean_length 63.3656
09-22-21 00:02:16 - epoch 0 | global step 290 | mode train | loss 2.0525 | accuracy 11.5625 | mean_length 62.8687
09-22-21 00:04:01 - epoch 0 | global step 300 | mode train | loss 2.0763 | accuracy 10.3125 | mean_length 63.4031
09-22-21 00:05:47 - epoch 0 | global step 310 | mode train | loss 2.0293 | accuracy 14.0625 | mean_length 62.3281
09-22-21 00:07:32 - epoch 0 | global step 320 | mode train | loss 1.9755 | accuracy 15.0 | mean_length 60.5344
09-22-21 00:09:17 - epoch 0 | global step 330 | mode train | loss 1.9884 | accuracy 14.375 | mean_length 61.1094
09-22-21 00:11:02 - epoch 0 | global step 340 | mode train | loss 1.9542 | accuracy 15.3125 | mean_length 52.1219
09-22-21 00:12:48 - epoch 0 | global step 350 | mode train | loss 2.0248 | accuracy 13.75 | mean_length 54.2656
09-22-21 00:14:33 - epoch 0 | global step 360 | mode train | loss 2.006 | accuracy 14.375 | mean_length 58.8469
09-22-21 00:16:19 - epoch 0 | global step 370 | mode train | loss 2.0312 | accuracy 14.375 | mean_length 61.5562
09-22-21 00:18:04 - epoch 0 | global step 380 | mode train | loss 2.0134 | accuracy 15.9375 | mean_length 60.8687
09-22-21 00:19:50 - epoch 0 | global step 390 | mode train | loss 2.0169 | accuracy 15.625 | mean_length 60.2156
09-22-21 00:21:35 - epoch 0 | global step 400 | mode train | loss 2.0536 | accuracy 13.75 | mean_length 62.2313
09-22-21 00:23:21 - epoch 0 | global step 410 | mode train | loss 1.999 | accuracy 17.5 | mean_length 60.9844
09-22-21 00:25:06 - epoch 0 | global step 420 | mode train | loss 2.0109 | accuracy 14.0625 | mean_length 60.9156
09-22-21 00:26:52 - epoch 0 | global step 430 | mode train | loss 1.9479 | accuracy 17.8125 | mean_length 59.7344
09-22-21 00:28:37 - epoch 0 | global step 440 | mode train | loss 2.0706 | accuracy 13.4375 | mean_length 55.6187
09-22-21 00:30:22 - epoch 0 | global step 450 | mode train | loss 1.9853 | accuracy 14.375 | mean_length 60.8656
09-22-21 00:32:08 - epoch 0 | global step 460 | mode train | loss 2.0004 | accuracy 16.25 | mean_length 62.4375
09-22-21 00:33:53 - epoch 0 | global step 470 | mode train | loss 1.9775 | accuracy 16.25 | mean_length 60.175
09-22-21 00:35:39 - epoch 0 | global step 480 | mode train | loss 1.9567 | accuracy 16.875 | mean_length 57.5781
09-22-21 00:37:24 - epoch 0 | global step 490 | mode train | loss 1.9321 | accuracy 18.75 | mean_length 57.0469
09-22-21 00:39:10 - epoch 0 | global step 500 | mode train | loss 1.9347 | accuracy 18.125 | mean_length 60.375
09-22-21 00:40:56 - epoch 0 | global step 510 | mode train | loss 1.9244 | accuracy 18.75 | mean_length 56.4469
09-22-21 00:50:34 - epoch 0 | global step 512 | mode validation | loss 1.9439 | accuracy 17.72 | mean_length 50.399
09-22-21 00:50:34 - Saving model to Output/accGrad4_mbart_BTen+zh-captions_lr4.0e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 17.72, Saved to Path: Output/accGrad4_mbart_BTen+zh-captions_lr4.0e-6_7distractors_maxstep8192_seed43
09-22-21 00:52:09 - epoch 0 | global step 520 | mode train | loss 2.0005 | accuracy 14.6875 | mean_length 47.3406
09-22-21 00:53:54 - epoch 0 | global step 530 | mode train | loss 1.94 | accuracy 15.9375 | mean_length 52.875
09-22-21 00:55:39 - epoch 0 | global step 540 | mode train | loss 1.9347 | accuracy 16.5625 | mean_length 54.8281
09-22-21 00:57:24 - epoch 0 | global step 550 | mode train | loss 1.8795 | accuracy 23.75 | mean_length 52.5656
09-22-21 00:59:10 - epoch 0 | global step 560 | mode train | loss 1.9055 | accuracy 21.875 | mean_length 55.1156
09-22-21 01:00:55 - epoch 0 | global step 570 | mode train | loss 1.9873 | accuracy 18.75 | mean_length 60.6906
09-22-21 01:02:40 - epoch 0 | global step 580 | mode train | loss 1.9302 | accuracy 22.8125 | mean_length 53.7094
09-22-21 01:04:26 - epoch 0 | global step 590 | mode train | loss 1.9178 | accuracy 19.0625 | mean_length 47.9562
09-22-21 01:06:11 - epoch 0 | global step 600 | mode train | loss 1.9087 | accuracy 21.875 | mean_length 51.2938
09-22-21 01:07:57 - epoch 0 | global step 610 | mode train | loss 1.9221 | accuracy 19.375 | mean_length 54.1094
09-22-21 01:09:42 - epoch 0 | global step 620 | mode train | loss 1.9176 | accuracy 22.1875 | mean_length 58.8719
09-22-21 01:11:28 - epoch 0 | global step 630 | mode train | loss 1.9157 | accuracy 23.4375 | mean_length 59.4
09-22-21 01:13:13 - epoch 0 | global step 640 | mode train | loss 1.9048 | accuracy 18.75 | mean_length 54.3438
09-22-21 01:14:59 - epoch 0 | global step 650 | mode train | loss 1.9032 | accuracy 20.0 | mean_length 50.925
09-22-21 01:16:44 - epoch 0 | global step 660 | mode train | loss 1.8885 | accuracy 21.875 | mean_length 51.5312
09-22-21 01:18:30 - epoch 0 | global step 670 | mode train | loss 1.8055 | accuracy 25.0 | mean_length 49.0094
09-22-21 01:20:15 - epoch 0 | global step 680 | mode train | loss 1.8353 | accuracy 23.4375 | mean_length 49.1719
09-22-21 01:22:00 - epoch 0 | global step 690 | mode train | loss 1.8178 | accuracy 27.1875 | mean_length 51.1969
09-22-21 01:23:46 - epoch 0 | global step 700 | mode train | loss 1.8365 | accuracy 27.1875 | mean_length 50.6812
09-22-21 01:25:31 - epoch 0 | global step 710 | mode train | loss 1.8305 | accuracy 26.875 | mean_length 48.1125
09-22-21 01:27:17 - epoch 0 | global step 720 | mode train | loss 1.8332 | accuracy 29.0625 | mean_length 36.4312
09-22-21 01:29:01 - epoch 0 | global step 730 | mode train | loss 1.8235 | accuracy 27.1875 | mean_length 34.9438
09-22-21 01:30:46 - epoch 0 | global step 740 | mode train | loss 1.8463 | accuracy 23.75 | mean_length 35.7938
09-22-21 01:32:31 - epoch 0 | global step 750 | mode train | loss 1.8061 | accuracy 27.8125 | mean_length 43.625
09-22-21 01:34:17 - epoch 0 | global step 760 | mode train | loss 1.8276 | accuracy 27.8125 | mean_length 40.8281
09-22-21 01:36:02 - epoch 0 | global step 770 | mode train | loss 1.9091 | accuracy 26.25 | mean_length 36.7969
09-22-21 01:37:47 - epoch 0 | global step 780 | mode train | loss 1.8796 | accuracy 25.0 | mean_length 42.8062
09-22-21 01:39:32 - epoch 0 | global step 790 | mode train | loss 1.8417 | accuracy 28.75 | mean_length 43.9
09-22-21 01:41:18 - epoch 0 | global step 800 | mode train | loss 1.8287 | accuracy 27.8125 | mean_length 49.4156
09-22-21 01:43:03 - epoch 0 | global step 810 | mode train | loss 1.8411 | accuracy 25.9375 | mean_length 49.8281
09-22-21 01:44:48 - epoch 0 | global step 820 | mode train | loss 1.8252 | accuracy 26.25 | mean_length 47.4406
09-22-21 01:46:34 - epoch 0 | global step 830 | mode train | loss 1.8018 | accuracy 33.125 | mean_length 44.2125
09-22-21 01:48:19 - epoch 0 | global step 840 | mode train | loss 1.7933 | accuracy 28.4375 | mean_length 47.6281
09-22-21 01:50:05 - epoch 0 | global step 850 | mode train | loss 1.7651 | accuracy 27.5 | mean_length 48.6187
09-22-21 01:51:50 - epoch 0 | global step 860 | mode train | loss 1.8403 | accuracy 30.3125 | mean_length 51.0656
09-22-21 01:53:36 - epoch 0 | global step 870 | mode train | loss 1.7883 | accuracy 27.8125 | mean_length 53.4188
09-22-21 01:55:21 - epoch 0 | global step 880 | mode train | loss 1.7217 | accuracy 31.25 | mean_length 51.4438
09-22-21 01:57:06 - epoch 0 | global step 890 | mode train | loss 1.7372 | accuracy 29.0625 | mean_length 48.1719
09-22-21 01:58:52 - epoch 0 | global step 900 | mode train | loss 1.7083 | accuracy 33.4375 | mean_length 49.7875
09-22-21 02:00:37 - epoch 0 | global step 910 | mode train | loss 1.8863 | accuracy 26.5625 | mean_length 58.5656
09-22-21 02:02:23 - epoch 0 | global step 920 | mode train | loss 1.9812 | accuracy 24.375 | mean_length 62.3281
09-22-21 02:04:08 - epoch 0 | global step 930 | mode train | loss 1.8545 | accuracy 29.6875 | mean_length 63.6
09-22-21 02:05:54 - epoch 0 | global step 940 | mode train | loss 1.8061 | accuracy 26.5625 | mean_length 63.6531
09-22-21 02:07:39 - epoch 0 | global step 950 | mode train | loss 1.7508 | accuracy 31.875 | mean_length 62.4531
09-22-21 02:09:25 - epoch 0 | global step 960 | mode train | loss 1.8103 | accuracy 29.6875 | mean_length 62.1187
09-22-21 02:11:10 - epoch 0 | global step 970 | mode train | loss 1.7671 | accuracy 31.5625 | mean_length 62.0812
09-22-21 02:12:55 - epoch 0 | global step 980 | mode train | loss 1.7381 | accuracy 31.25 | mean_length 59.8687
09-22-21 02:14:41 - epoch 0 | global step 990 | mode train | loss 1.6906 | accuracy 29.6875 | mean_length 60.6719
09-22-21 02:16:26 - epoch 0 | global step 1000 | mode train | loss 1.7092 | accuracy 32.1875 | mean_length 60.2281
09-22-21 02:18:12 - epoch 0 | global step 1010 | mode train | loss 1.6635 | accuracy 34.0625 | mean_length 59.2812
09-22-21 02:19:57 - epoch 0 | global step 1020 | mode train | loss 1.6251 | accuracy 33.4375 | mean_length 58.3344
09-22-21 02:29:58 - epoch 0 | global step 1024 | mode validation | loss 1.6289 | accuracy 37.7 | mean_length 60.1564
09-22-21 02:29:58 - Saving model to Output/accGrad4_mbart_BTen+zh-captions_lr4.0e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 37.7, Saved to Path: Output/accGrad4_mbart_BTen+zh-captions_lr4.0e-6_7distractors_maxstep8192_seed43
09-22-21 02:31:11 - epoch 0 | global step 1030 | mode train | loss 1.66 | accuracy 37.5 | mean_length 56.925
09-22-21 02:32:57 - epoch 0 | global step 1040 | mode train | loss 1.6547 | accuracy 37.5 | mean_length 52.4375
09-22-21 02:34:42 - epoch 0 | global step 1050 | mode train | loss 1.6136 | accuracy 35.9375 | mean_length 51.075
09-22-21 02:36:27 - epoch 0 | global step 1060 | mode train | loss 1.7147 | accuracy 30.9375 | mean_length 45.8156
09-22-21 02:38:13 - epoch 0 | global step 1070 | mode train | loss 1.5746 | accuracy 39.0625 | mean_length 43.5875
09-22-21 02:39:59 - epoch 0 | global step 1080 | mode train | loss 1.646 | accuracy 33.4375 | mean_length 53.8969
09-22-21 02:41:44 - epoch 0 | global step 1090 | mode train | loss 1.5347 | accuracy 41.25 | mean_length 56.0187
09-22-21 02:43:30 - epoch 0 | global step 1100 | mode train | loss 1.5741 | accuracy 39.375 | mean_length 54.725
09-22-21 02:45:15 - epoch 0 | global step 1110 | mode train | loss 1.5742 | accuracy 42.5 | mean_length 53.0219
09-22-21 02:47:00 - epoch 0 | global step 1120 | mode train | loss 1.5843 | accuracy 38.75 | mean_length 51.275
09-22-21 02:48:46 - epoch 0 | global step 1130 | mode train | loss 1.5286 | accuracy 42.1875 | mean_length 51.2344
09-22-21 02:50:31 - epoch 0 | global step 1140 | mode train | loss 1.5062 | accuracy 39.0625 | mean_length 48.2344
09-22-21 02:52:17 - epoch 0 | global step 1150 | mode train | loss 1.5002 | accuracy 41.875 | mean_length 48.5344
09-22-21 02:54:02 - epoch 0 | global step 1160 | mode train | loss 1.5407 | accuracy 41.25 | mean_length 51.0
09-22-21 02:55:47 - epoch 0 | global step 1170 | mode train | loss 1.4751 | accuracy 42.5 | mean_length 52.7313
09-22-21 02:57:33 - epoch 0 | global step 1180 | mode train | loss 1.5127 | accuracy 43.125 | mean_length 53.3687
09-22-21 02:59:18 - epoch 0 | global step 1190 | mode train | loss 1.5098 | accuracy 40.625 | mean_length 54.2594
09-22-21 03:01:03 - epoch 0 | global step 1200 | mode train | loss 1.42 | accuracy 43.75 | mean_length 54.6156
09-22-21 03:02:49 - epoch 0 | global step 1210 | mode train | loss 1.4126 | accuracy 43.125 | mean_length 53.625
09-22-21 03:04:34 - epoch 0 | global step 1220 | mode train | loss 1.4823 | accuracy 41.875 | mean_length 52.9625
09-22-21 03:06:19 - epoch 0 | global step 1230 | mode train | loss 1.3915 | accuracy 48.75 | mean_length 53.0562
09-22-21 03:08:05 - epoch 0 | global step 1240 | mode train | loss 1.3323 | accuracy 51.5625 | mean_length 56.0344
09-22-21 03:09:50 - epoch 0 | global step 1250 | mode train | loss 1.3889 | accuracy 46.875 | mean_length 52.9375
09-22-21 03:11:35 - epoch 0 | global step 1260 | mode train | loss 1.3602 | accuracy 46.5625 | mean_length 49.9969
09-22-21 03:13:21 - epoch 0 | global step 1270 | mode train | loss 1.3363 | accuracy 46.875 | mean_length 51.7625
09-22-21 03:15:06 - epoch 0 | global step 1280 | mode train | loss 1.3454 | accuracy 47.5 | mean_length 47.1406
09-22-21 03:16:51 - epoch 0 | global step 1290 | mode train | loss 1.366 | accuracy 45.625 | mean_length 48.1344
09-22-21 03:18:37 - epoch 0 | global step 1300 | mode train | loss 1.2972 | accuracy 50.9375 | mean_length 49.2687
09-22-21 03:20:22 - epoch 0 | global step 1310 | mode train | loss 1.17 | accuracy 56.875 | mean_length 52.1281
09-22-21 03:22:07 - epoch 0 | global step 1320 | mode train | loss 1.2958 | accuracy 50.625 | mean_length 56.9125
09-22-21 03:23:52 - epoch 0 | global step 1330 | mode train | loss 1.2583 | accuracy 48.75 | mean_length 56.3312
09-22-21 03:25:38 - epoch 0 | global step 1340 | mode train | loss 1.3363 | accuracy 45.3125 | mean_length 54.7156
09-22-21 03:27:24 - epoch 0 | global step 1350 | mode train | loss 1.3729 | accuracy 48.75 | mean_length 54.0844
09-22-21 03:29:09 - epoch 0 | global step 1360 | mode train | loss 1.2358 | accuracy 56.875 | mean_length 53.2094
09-22-21 03:30:55 - epoch 0 | global step 1370 | mode train | loss 1.2545 | accuracy 53.75 | mean_length 50.1938
09-22-21 03:32:40 - epoch 0 | global step 1380 | mode train | loss 1.3467 | accuracy 47.5 | mean_length 45.4344
09-22-21 03:34:25 - epoch 0 | global step 1390 | mode train | loss 1.2005 | accuracy 51.875 | mean_length 40.7906
09-22-21 03:36:10 - epoch 0 | global step 1400 | mode train | loss 1.2743 | accuracy 49.6875 | mean_length 39.1219
09-22-21 03:37:56 - epoch 0 | global step 1410 | mode train | loss 1.215 | accuracy 54.0625 | mean_length 38.5531
09-22-21 03:39:41 - epoch 0 | global step 1420 | mode train | loss 1.2125 | accuracy 52.8125 | mean_length 43.3094
09-22-21 03:41:27 - epoch 0 | global step 1430 | mode train | loss 1.1596 | accuracy 55.9375 | mean_length 48.3406
09-22-21 03:43:12 - epoch 0 | global step 1440 | mode train | loss 1.1814 | accuracy 55.9375 | mean_length 43.6469
09-22-21 03:44:57 - epoch 0 | global step 1450 | mode train | loss 1.3389 | accuracy 50.0 | mean_length 45.5438
09-22-21 03:46:42 - epoch 0 | global step 1460 | mode train | loss 1.2514 | accuracy 50.625 | mean_length 40.7969
09-22-21 03:48:28 - epoch 0 | global step 1470 | mode train | loss 1.147 | accuracy 60.625 | mean_length 41.7687
09-22-21 03:50:13 - epoch 0 | global step 1480 | mode train | loss 1.2146 | accuracy 56.5625 | mean_length 41.6875
09-22-21 03:51:59 - epoch 0 | global step 1490 | mode train | loss 1.1552 | accuracy 56.25 | mean_length 40.5812
09-22-21 03:53:44 - epoch 0 | global step 1500 | mode train | loss 1.1387 | accuracy 58.4375 | mean_length 47.5688
09-22-21 03:55:29 - epoch 0 | global step 1510 | mode train | loss 1.1982 | accuracy 53.75 | mean_length 56.4562
09-22-21 03:57:15 - epoch 0 | global step 1520 | mode train | loss 1.2026 | accuracy 53.75 | mean_length 62.1187
09-22-21 03:59:00 - epoch 0 | global step 1530 | mode train | loss 1.1261 | accuracy 58.4375 | mean_length 63.1219
09-22-21 04:09:22 - epoch 0 | global step 1536 | mode validation | loss 1.1208 | accuracy 59.14 | mean_length 63.8476
09-22-21 04:09:22 - Saving model to Output/accGrad4_mbart_BTen+zh-captions_lr4.0e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 59.14, Saved to Path: Output/accGrad4_mbart_BTen+zh-captions_lr4.0e-6_7distractors_maxstep8192_seed43
09-22-21 04:10:14 - epoch 0 | global step 1540 | mode train | loss 1.1687 | accuracy 59.375 | mean_length 63.4469
09-22-21 04:12:00 - epoch 0 | global step 1550 | mode train | loss 1.1215 | accuracy 56.5625 | mean_length 63.5469
09-22-21 04:13:45 - epoch 0 | global step 1560 | mode train | loss 1.1251 | accuracy 59.0625 | mean_length 63.6625
09-22-21 04:15:30 - epoch 0 | global step 1570 | mode train | loss 1.0455 | accuracy 63.4375 | mean_length 63.45
09-22-21 04:17:16 - epoch 0 | global step 1580 | mode train | loss 1.0816 | accuracy 58.4375 | mean_length 63.2938
09-22-21 04:19:01 - epoch 0 | global step 1590 | mode train | loss 1.1272 | accuracy 56.5625 | mean_length 63.1313
09-22-21 04:20:47 - epoch 0 | global step 1600 | mode train | loss 1.0887 | accuracy 58.75 | mean_length 63.3438
09-22-21 04:22:32 - epoch 0 | global step 1610 | mode train | loss 1.0428 | accuracy 62.1875 | mean_length 63.0406
09-22-21 04:24:17 - epoch 0 | global step 1620 | mode train | loss 0.9844 | accuracy 64.6875 | mean_length 62.8
09-22-21 04:26:03 - epoch 0 | global step 1630 | mode train | loss 1.0557 | accuracy 59.0625 | mean_length 63.0281
09-22-21 04:27:49 - epoch 0 | global step 1640 | mode train | loss 0.9866 | accuracy 62.1875 | mean_length 62.4219
09-22-21 04:29:34 - epoch 0 | global step 1650 | mode train | loss 1.0003 | accuracy 63.75 | mean_length 62.4969
09-22-21 04:31:19 - epoch 0 | global step 1660 | mode train | loss 1.0188 | accuracy 60.9375 | mean_length 62.6812
09-22-21 04:33:04 - epoch 0 | global step 1670 | mode train | loss 1.0375 | accuracy 61.5625 | mean_length 62.4
09-22-21 04:34:50 - epoch 0 | global step 1680 | mode train | loss 1.0022 | accuracy 62.8125 | mean_length 62.45
09-22-21 04:36:35 - epoch 0 | global step 1690 | mode train | loss 0.9769 | accuracy 64.375 | mean_length 62.7437
09-22-21 04:38:20 - epoch 0 | global step 1700 | mode train | loss 0.9902 | accuracy 63.4375 | mean_length 63.1094
09-22-21 04:40:05 - epoch 0 | global step 1710 | mode train | loss 0.9801 | accuracy 64.375 | mean_length 63.2156
09-22-21 04:41:50 - epoch 0 | global step 1720 | mode train | loss 0.944 | accuracy 66.25 | mean_length 63.0531
09-22-21 04:43:35 - epoch 0 | global step 1730 | mode train | loss 0.8896 | accuracy 68.125 | mean_length 62.5844
09-22-21 04:45:21 - epoch 0 | global step 1740 | mode train | loss 0.8947 | accuracy 66.5625 | mean_length 62.7313
09-22-21 04:47:06 - epoch 0 | global step 1750 | mode train | loss 0.8879 | accuracy 66.5625 | mean_length 62.5031
09-22-21 04:48:51 - epoch 0 | global step 1760 | mode train | loss 0.9155 | accuracy 69.375 | mean_length 61.9188
09-22-21 04:50:36 - epoch 0 | global step 1770 | mode train | loss 0.8273 | accuracy 71.5625 | mean_length 62.4781
09-22-21 04:52:21 - epoch 0 | global step 1780 | mode train | loss 0.9375 | accuracy 64.6875 | mean_length 62.6
09-22-21 04:54:06 - epoch 0 | global step 1790 | mode train | loss 0.9252 | accuracy 65.625 | mean_length 62.1187
09-22-21 04:55:52 - epoch 0 | global step 1800 | mode train | loss 0.8959 | accuracy 65.9375 | mean_length 62.7344
09-22-21 04:57:37 - epoch 0 | global step 1810 | mode train | loss 0.9269 | accuracy 63.75 | mean_length 62.2531
09-22-21 04:59:22 - epoch 0 | global step 1820 | mode train | loss 0.8562 | accuracy 67.1875 | mean_length 61.8719
09-22-21 05:01:07 - epoch 0 | global step 1830 | mode train | loss 0.8418 | accuracy 70.0 | mean_length 62.3125
09-22-21 05:02:52 - epoch 0 | global step 1840 | mode train | loss 0.8675 | accuracy 66.5625 | mean_length 62.2875
09-22-21 05:04:37 - epoch 0 | global step 1850 | mode train | loss 0.8222 | accuracy 69.0625 | mean_length 61.6719
09-22-21 05:06:22 - epoch 0 | global step 1860 | mode train | loss 0.9013 | accuracy 65.625 | mean_length 62.2094
09-22-21 05:08:07 - epoch 0 | global step 1870 | mode train | loss 0.8562 | accuracy 68.125 | mean_length 62.1219
09-22-21 05:09:53 - epoch 0 | global step 1880 | mode train | loss 0.8046 | accuracy 73.4375 | mean_length 62.3719
09-22-21 05:11:38 - epoch 0 | global step 1890 | mode train | loss 0.7929 | accuracy 72.8125 | mean_length 61.0406
09-22-21 05:13:23 - epoch 0 | global step 1900 | mode train | loss 0.8679 | accuracy 67.5 | mean_length 60.4031
09-22-21 05:15:08 - epoch 0 | global step 1910 | mode train | loss 0.8628 | accuracy 63.125 | mean_length 60.0781
