==========================================
SLURM_JOB_ID = 5534546
SLURM_JOB_NODELIST = d14-13
TMPDIR = /tmp/SLURM_5534546
==========================================
/home1/zliu9986/communication-translation
08-16-21 16:01:39 - Dataset Loaded
08-16-21 16:01:39 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=12, bidirectional=False, config='Configs/mbart_ec.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=2e-05, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart-large-cc25', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/mbart_BTen+zh_lr2e-5_7distractors', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=42, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=100, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
08-16-21 16:02:38 - epoch 0 | global step 10 | mode train | loss 2.4964 | accuracy 11.25 | mean_length 52.975
08-16-21 17:15:09 - epoch 0 | global step 510 | mode train | loss 2.0711 | accuracy 12.5 | mean_length 64
08-16-21 17:15:37 - epoch 0 | global step 520 | mode train | loss 2.0835 | accuracy 10.0 | mean_length 64
08-16-21 17:16:05 - epoch 0 | global step 530 | mode train | loss 2.0778 | accuracy 13.75 | mean_length 64
08-16-21 17:16:33 - epoch 0 | global step 540 | mode train | loss 2.0911 | accuracy 10.0 | mean_length 64
08-16-21 17:17:01 - epoch 0 | global step 550 | mode train | loss 2.0795 | accuracy 12.5 | mean_length 64
08-16-21 17:17:29 - epoch 0 | global step 560 | mode train | loss 2.0824 | accuracy 7.5 | mean_length 64
08-16-21 17:17:57 - epoch 0 | global step 570 | mode train | loss 2.0772 | accuracy 13.75 | mean_length 64
08-16-21 17:18:25 - epoch 0 | global step 580 | mode train | loss 2.0792 | accuracy 10.0 | mean_length 64
08-16-21 17:18:53 - epoch 0 | global step 590 | mode train | loss 2.0849 | accuracy 12.5 | mean_length 64
08-16-21 17:19:20 - epoch 0 | global step 600 | mode train | loss 2.0726 | accuracy 8.75 | mean_length 64
08-16-21 17:29:03 - epoch 0 | global step 600 | mode validation | loss 2.069 | accuracy 12.44 | mean_length 64
08-16-21 17:29:03 - Saving model to Output/mbart_BTen+zh_lr2e-5_7distractors
Epoch: 0, Prediction Accuracy: 12.44, Saved to Path: Output/mbart_BTen+zh_lr2e-5_7distractors
08-16-21 17:29:44 - epoch 0 | global step 610 | mode train | loss 2.06 | accuracy 20.0 | mean_length 64
08-16-21 17:30:12 - epoch 0 | global step 620 | mode train | loss 2.0733 | accuracy 18.75 | mean_length 64
08-16-21 17:30:40 - epoch 0 | global step 630 | mode train | loss 2.0934 | accuracy 8.75 | mean_length 64
08-16-21 17:31:08 - epoch 0 | global step 640 | mode train | loss 2.0797 | accuracy 17.5 | mean_length 64
08-16-21 17:31:35 - epoch 0 | global step 650 | mode train | loss 2.078 | accuracy 8.75 | mean_length 64
08-16-21 17:32:03 - epoch 0 | global step 660 | mode train | loss 2.0763 | accuracy 10.0 | mean_length 64
08-16-21 17:32:31 - epoch 0 | global step 670 | mode train | loss 2.0792 | accuracy 12.5 | mean_length 64
08-16-21 17:32:59 - epoch 0 | global step 680 | mode train | loss 2.0759 | accuracy 16.25 | mean_length 64
08-16-21 17:33:27 - epoch 0 | global step 690 | mode train | loss 2.0784 | accuracy 10.0 | mean_length 64
08-16-21 17:33:56 - epoch 0 | global step 700 | mode train | loss 2.0867 | accuracy 12.5 | mean_length 64
08-16-21 17:43:39 - epoch 0 | global step 700 | mode validation | loss 2.08 | accuracy 12.62 | mean_length 64
08-16-21 17:44:07 - epoch 0 | global step 710 | mode train | loss 2.0759 | accuracy 26.25 | mean_length 64
08-16-21 17:44:35 - epoch 0 | global step 720 | mode train | loss 2.0756 | accuracy 13.75 | mean_length 64
08-16-21 17:45:03 - epoch 0 | global step 730 | mode train | loss 2.0876 | accuracy 2.5 | mean_length 64
08-16-21 17:45:30 - epoch 0 | global step 740 | mode train | loss 2.0747 | accuracy 17.5 | mean_length 64
08-16-21 17:45:58 - epoch 0 | global step 750 | mode train | loss 2.0806 | accuracy 12.5 | mean_length 64
08-16-21 17:46:26 - epoch 0 | global step 760 | mode train | loss 2.0831 | accuracy 13.75 | mean_length 64
08-16-21 17:46:53 - epoch 0 | global step 770 | mode train | loss 2.0797 | accuracy 13.75 | mean_length 64
08-16-21 17:47:21 - epoch 0 | global step 780 | mode train | loss 2.0769 | accuracy 17.5 | mean_length 64
08-16-21 17:47:49 - epoch 0 | global step 790 | mode train | loss 2.0774 | accuracy 10.0 | mean_length 64
08-16-21 17:48:17 - epoch 0 | global step 800 | mode train | loss 2.0763 | accuracy 7.5 | mean_length 64
08-16-21 17:57:59 - epoch 0 | global step 800 | mode validation | loss 2.0799 | accuracy 12.38 | mean_length 64
08-16-21 17:58:26 - epoch 0 | global step 810 | mode train | loss 2.0807 | accuracy 12.5 | mean_length 64
08-16-21 17:58:54 - epoch 0 | global step 820 | mode train | loss 2.0748 | accuracy 15.0 | mean_length 64
08-16-21 17:59:21 - epoch 0 | global step 830 | mode train | loss 2.0807 | accuracy 13.75 | mean_length 64
08-16-21 17:59:48 - epoch 0 | global step 840 | mode train | loss 2.0821 | accuracy 20.0 | mean_length 64
08-16-21 18:00:16 - epoch 0 | global step 850 | mode train | loss 2.0744 | accuracy 16.25 | mean_length 64
08-16-21 18:00:44 - epoch 0 | global step 860 | mode train | loss 2.076 | accuracy 17.5 | mean_length 64
08-16-21 18:01:11 - epoch 0 | global step 870 | mode train | loss 2.0827 | accuracy 10.0 | mean_length 64
08-16-21 18:01:40 - epoch 0 | global step 880 | mode train | loss 2.0868 | accuracy 6.25 | mean_length 64
08-16-21 18:02:08 - epoch 0 | global step 890 | mode train | loss 2.0788 | accuracy 12.5 | mean_length 64
08-16-21 18:02:36 - epoch 0 | global step 900 | mode train | loss 2.0822 | accuracy 8.75 | mean_length 64
08-16-21 18:12:20 - epoch 0 | global step 900 | mode validation | loss 2.08 | accuracy 12.6 | mean_length 64
08-16-21 18:12:48 - epoch 0 | global step 910 | mode train | loss 2.0816 | accuracy 15.0 | mean_length 64
08-16-21 18:13:15 - epoch 0 | global step 920 | mode train | loss 2.0802 | accuracy 10.0 | mean_length 64
08-16-21 18:13:43 - epoch 0 | global step 930 | mode train | loss 2.0833 | accuracy 7.5 | mean_length 64
08-16-21 18:14:11 - epoch 0 | global step 940 | mode train | loss 2.0856 | accuracy 11.25 | mean_length 64
08-16-21 18:14:39 - epoch 0 | global step 950 | mode train | loss 2.0803 | accuracy 16.25 | mean_length 64
08-16-21 18:15:07 - epoch 0 | global step 960 | mode train | loss 2.0805 | accuracy 11.25 | mean_length 64
08-16-21 18:15:35 - epoch 0 | global step 970 | mode train | loss 2.0789 | accuracy 11.25 | mean_length 64
08-16-21 18:16:04 - epoch 0 | global step 980 | mode train | loss 2.0823 | accuracy 5.0 | mean_length 64
08-16-21 18:16:32 - epoch 0 | global step 990 | mode train | loss 2.0856 | accuracy 6.25 | mean_length 64
08-16-21 18:17:00 - epoch 0 | global step 1000 | mode train | loss 2.0823 | accuracy 13.75 | mean_length 64
08-16-21 18:26:44 - epoch 0 | global step 1000 | mode validation | loss 2.08 | accuracy 12.46 | mean_length 64
08-16-21 18:27:11 - epoch 0 | global step 1010 | mode train | loss 2.0787 | accuracy 13.75 | mean_length 64
08-16-21 18:27:39 - epoch 0 | global step 1020 | mode train | loss 2.0807 | accuracy 12.5 | mean_length 64
08-16-21 18:28:07 - epoch 0 | global step 1030 | mode train | loss 2.0762 | accuracy 13.75 | mean_length 64
08-16-21 18:28:35 - epoch 0 | global step 1040 | mode train | loss 2.0802 | accuracy 13.75 | mean_length 64
08-16-21 18:29:03 - epoch 0 | global step 1050 | mode train | loss 2.0767 | accuracy 13.75 | mean_length 64
08-16-21 18:29:31 - epoch 0 | global step 1060 | mode train | loss 2.08 | accuracy 18.75 | mean_length 64
08-16-21 18:29:59 - epoch 0 | global step 1070 | mode train | loss 2.08 | accuracy 7.5 | mean_length 64
08-16-21 18:30:28 - epoch 0 | global step 1080 | mode train | loss 2.0801 | accuracy 7.5 | mean_length 64
08-16-21 18:30:56 - epoch 0 | global step 1090 | mode train | loss 2.0855 | accuracy 13.75 | mean_length 64
08-16-21 18:31:24 - epoch 0 | global step 1100 | mode train | loss 2.0796 | accuracy 12.5 | mean_length 64
08-16-21 18:41:07 - epoch 0 | global step 1100 | mode validation | loss 2.0795 | accuracy 13.24 | mean_length 64
08-16-21 18:41:35 - epoch 0 | global step 1110 | mode train | loss 2.0806 | accuracy 16.25 | mean_length 64
08-16-21 18:42:03 - epoch 0 | global step 1120 | mode train | loss 2.0848 | accuracy 8.75 | mean_length 64
08-16-21 18:42:31 - epoch 0 | global step 1130 | mode train | loss 2.081 | accuracy 10.0 | mean_length 64
08-16-21 18:42:58 - epoch 0 | global step 1140 | mode train | loss 2.0755 | accuracy 11.25 | mean_length 64
08-16-21 18:43:26 - epoch 0 | global step 1150 | mode train | loss 2.0754 | accuracy 12.5 | mean_length 64
08-16-21 18:43:54 - epoch 0 | global step 1160 | mode train | loss 2.079 | accuracy 12.5 | mean_length 64
08-16-21 18:44:22 - epoch 0 | global step 1170 | mode train | loss 2.0793 | accuracy 17.5 | mean_length 64
08-16-21 18:44:49 - epoch 0 | global step 1180 | mode train | loss 2.0787 | accuracy 15.0 | mean_length 64
08-16-21 18:45:17 - epoch 0 | global step 1190 | mode train | loss 2.0799 | accuracy 16.25 | mean_length 64
08-16-21 18:45:45 - epoch 0 | global step 1200 | mode train | loss 2.0807 | accuracy 11.25 | mean_length 64
08-16-21 18:55:28 - epoch 0 | global step 1200 | mode validation | loss 2.0797 | accuracy 13.04 | mean_length 64
08-16-21 18:55:56 - epoch 0 | global step 1210 | mode train | loss 2.0776 | accuracy 15.0 | mean_length 64
08-16-21 18:56:24 - epoch 0 | global step 1220 | mode train | loss 2.0825 | accuracy 8.75 | mean_length 64
08-16-21 18:56:51 - epoch 0 | global step 1230 | mode train | loss 2.0825 | accuracy 10.0 | mean_length 64
08-16-21 18:57:19 - epoch 0 | global step 1240 | mode train | loss 2.0802 | accuracy 11.25 | mean_length 64
08-16-21 18:57:47 - epoch 0 | global step 1250 | mode train | loss 2.0831 | accuracy 7.5 | mean_length 64
08-16-21 18:58:14 - epoch 0 | global step 1260 | mode train | loss 2.0773 | accuracy 17.5 | mean_length 64
08-16-21 18:58:42 - epoch 0 | global step 1270 | mode train | loss 2.0784 | accuracy 11.25 | mean_length 64
08-16-21 18:59:09 - epoch 0 | global step 1280 | mode train | loss 2.0817 | accuracy 12.5 | mean_length 64
08-16-21 18:59:37 - epoch 0 | global step 1290 | mode train | loss 2.0795 | accuracy 12.5 | mean_length 64
08-16-21 19:00:04 - epoch 0 | global step 1300 | mode train | loss 2.081 | accuracy 15.0 | mean_length 64
08-16-21 19:09:48 - epoch 0 | global step 1300 | mode validation | loss 2.0797 | accuracy 13.02 | mean_length 64
08-16-21 19:10:16 - epoch 0 | global step 1310 | mode train | loss 2.0786 | accuracy 18.75 | mean_length 64
08-16-21 19:10:43 - epoch 0 | global step 1320 | mode train | loss 2.0787 | accuracy 7.5 | mean_length 64
08-16-21 19:11:10 - epoch 0 | global step 1330 | mode train | loss 2.0784 | accuracy 11.25 | mean_length 64
08-16-21 19:11:38 - epoch 0 | global step 1340 | mode train | loss 2.0791 | accuracy 15.0 | mean_length 64
08-16-21 19:12:05 - epoch 0 | global step 1350 | mode train | loss 2.0761 | accuracy 18.75 | mean_length 64
08-16-21 19:12:32 - epoch 0 | global step 1360 | mode train | loss 2.0835 | accuracy 7.5 | mean_length 64
08-16-21 19:13:00 - epoch 0 | global step 1370 | mode train | loss 2.0777 | accuracy 13.75 | mean_length 64
08-16-21 19:13:27 - epoch 0 | global step 1380 | mode train | loss 2.085 | accuracy 8.75 | mean_length 64
08-16-21 19:13:54 - epoch 0 | global step 1390 | mode train | loss 2.0828 | accuracy 10.0 | mean_length 64
08-16-21 19:14:22 - epoch 0 | global step 1400 | mode train | loss 2.0822 | accuracy 16.25 | mean_length 64
08-16-21 19:24:03 - epoch 0 | global step 1400 | mode validation | loss 2.0796 | accuracy 12.82 | mean_length 64
08-16-21 19:24:30 - epoch 0 | global step 1410 | mode train | loss 2.0842 | accuracy 10.0 | mean_length 64
08-16-21 19:24:58 - epoch 0 | global step 1420 | mode train | loss 2.0804 | accuracy 10.0 | mean_length 64
08-16-21 19:25:25 - epoch 0 | global step 1430 | mode train | loss 2.0764 | accuracy 12.5 | mean_length 64
08-16-21 19:25:53 - epoch 0 | global step 1440 | mode train | loss 2.0769 | accuracy 15.0 | mean_length 64
08-16-21 19:26:23 - epoch 0 | global step 1450 | mode train | loss 2.0757 | accuracy 15.0 | mean_length 64
08-16-21 19:26:52 - epoch 0 | global step 1460 | mode train | loss 2.0808 | accuracy 8.75 | mean_length 64
08-16-21 19:27:19 - epoch 0 | global step 1470 | mode train | loss 2.0798 | accuracy 13.75 | mean_length 64
08-16-21 19:27:47 - epoch 0 | global step 1480 | mode train | loss 2.0872 | accuracy 10.0 | mean_length 64
08-16-21 19:28:14 - epoch 0 | global step 1490 | mode train | loss 2.0806 | accuracy 12.5 | mean_length 64
08-16-21 19:28:41 - epoch 0 | global step 1500 | mode train | loss 2.0792 | accuracy 15.0 | mean_length 64
08-16-21 19:38:23 - epoch 0 | global step 1500 | mode validation | loss 2.0795 | accuracy 12.28 | mean_length 64
08-16-21 19:38:50 - epoch 0 | global step 1510 | mode train | loss 2.0823 | accuracy 10.0 | mean_length 64
08-16-21 19:39:17 - epoch 0 | global step 1520 | mode train | loss 2.0799 | accuracy 12.5 | mean_length 64
08-16-21 19:39:45 - epoch 0 | global step 1530 | mode train | loss 2.0837 | accuracy 8.75 | mean_length 64
08-16-21 19:40:12 - epoch 0 | global step 1540 | mode train | loss 2.0803 | accuracy 16.25 | mean_length 64
08-16-21 19:40:39 - epoch 0 | global step 1550 | mode train | loss 2.0858 | accuracy 8.75 | mean_length 64
08-16-21 19:41:07 - epoch 0 | global step 1560 | mode train | loss 2.0796 | accuracy 8.75 | mean_length 64
08-16-21 19:41:35 - epoch 0 | global step 1570 | mode train | loss 2.0855 | accuracy 11.25 | mean_length 64
08-16-21 19:42:02 - epoch 0 | global step 1580 | mode train | loss 2.081 | accuracy 16.25 | mean_length 64
08-16-21 19:42:29 - epoch 0 | global step 1590 | mode train | loss 2.0785 | accuracy 12.5 | mean_length 64
08-16-21 19:42:57 - epoch 0 | global step 1600 | mode train | loss 2.0755 | accuracy 17.5 | mean_length 64
08-16-21 19:52:39 - epoch 0 | global step 1600 | mode validation | loss 2.0798 | accuracy 12.66 | mean_length 64
08-16-21 19:53:07 - epoch 0 | global step 1610 | mode train | loss 2.0798 | accuracy 15.0 | mean_length 64
08-16-21 19:53:34 - epoch 0 | global step 1620 | mode train | loss 2.079 | accuracy 12.5 | mean_length 64
08-16-21 19:54:01 - epoch 0 | global step 1630 | mode train | loss 2.0803 | accuracy 16.25 | mean_length 64
08-16-21 19:54:29 - epoch 0 | global step 1640 | mode train | loss 2.0782 | accuracy 16.25 | mean_length 64
08-16-21 19:54:56 - epoch 0 | global step 1650 | mode train | loss 2.0798 | accuracy 13.75 | mean_length 64
08-16-21 19:55:23 - epoch 0 | global step 1660 | mode train | loss 2.0806 | accuracy 13.75 | mean_length 64
08-16-21 19:55:51 - epoch 0 | global step 1670 | mode train | loss 2.078 | accuracy 15.0 | mean_length 64
08-16-21 19:56:18 - epoch 0 | global step 1680 | mode train | loss 2.0828 | accuracy 11.25 | mean_length 64
08-16-21 19:56:45 - epoch 0 | global step 1690 | mode train | loss 2.0794 | accuracy 11.25 | mean_length 64
08-16-21 19:57:13 - epoch 0 | global step 1700 | mode train | loss 2.0798 | accuracy 13.75 | mean_length 64
08-16-21 20:06:53 - epoch 0 | global step 1700 | mode validation | loss 2.0795 | accuracy 12.94 | mean_length 64
08-16-21 20:07:21 - epoch 0 | global step 1710 | mode train | loss 2.0772 | accuracy 15.0 | mean_length 64
08-16-21 20:07:48 - epoch 0 | global step 1720 | mode train | loss 2.0827 | accuracy 12.5 | mean_length 64
08-16-21 20:08:15 - epoch 0 | global step 1730 | mode train | loss 2.0791 | accuracy 5.0 | mean_length 64
08-16-21 20:08:42 - epoch 0 | global step 1740 | mode train | loss 2.0824 | accuracy 16.25 | mean_length 64
08-16-21 20:09:10 - epoch 0 | global step 1750 | mode train | loss 2.0808 | accuracy 11.25 | mean_length 64
08-16-21 20:09:37 - epoch 0 | global step 1760 | mode train | loss 2.0831 | accuracy 11.25 | mean_length 64
08-16-21 20:10:05 - epoch 0 | global step 1770 | mode train | loss 2.0761 | accuracy 11.25 | mean_length 64
08-16-21 20:10:32 - epoch 0 | global step 1780 | mode train | loss 2.0814 | accuracy 13.75 | mean_length 64
08-16-21 20:10:59 - epoch 0 | global step 1790 | mode train | loss 2.08 | accuracy 8.75 | mean_length 64
08-16-21 20:11:27 - epoch 0 | global step 1800 | mode train | loss 2.082 | accuracy 10.0 | mean_length 64
08-16-21 20:21:07 - epoch 0 | global step 1800 | mode validation | loss 2.0796 | accuracy 12.66 | mean_length 64
08-16-21 20:21:35 - epoch 0 | global step 1810 | mode train | loss 2.0787 | accuracy 13.75 | mean_length 64
08-16-21 20:22:02 - epoch 0 | global step 1820 | mode train | loss 2.0771 | accuracy 20.0 | mean_length 64
08-16-21 20:22:29 - epoch 0 | global step 1830 | mode train | loss 2.0811 | accuracy 11.25 | mean_length 64
08-16-21 20:22:57 - epoch 0 | global step 1840 | mode train | loss 2.081 | accuracy 12.5 | mean_length 64
08-16-21 20:23:24 - epoch 0 | global step 1850 | mode train | loss 2.0799 | accuracy 11.25 | mean_length 64
08-16-21 20:23:51 - epoch 0 | global step 1860 | mode train | loss 2.0817 | accuracy 12.5 | mean_length 64
08-16-21 20:24:19 - epoch 0 | global step 1870 | mode train | loss 2.0787 | accuracy 13.75 | mean_length 64
08-16-21 20:24:46 - epoch 0 | global step 1880 | mode train | loss 2.0807 | accuracy 13.75 | mean_length 64
08-16-21 20:25:13 - epoch 0 | global step 1890 | mode train | loss 2.0823 | accuracy 11.25 | mean_length 64
08-16-21 20:25:41 - epoch 0 | global step 1900 | mode train | loss 2.0758 | accuracy 20.0 | mean_length 64
08-16-21 20:35:21 - epoch 0 | global step 1900 | mode validation | loss 2.0797 | accuracy 12.24 | mean_length 64
08-16-21 20:35:49 - epoch 0 | global step 1910 | mode train | loss 2.0772 | accuracy 15.0 | mean_length 64
